SerialNumber,PartNumber,ReceiverLine,ReceiverStation,AcquisitionDuration,SegmentCount,CSACLolCount,MinutesTillFirstCSACLol,StartPhaseMeasurementNS,AcqStartTimeDTUTC,FirstCSACLolDTUTC,LastCSACLolDTUTC,AcqEndTimeDTUTC,EndPhaseMeasurementNS,CSACAlarmCount,NumberOfLogRecords,AvgHeaterPower,MaxHeaterPower,BatteryChargeLevelInitial,BatteryChargeLevelFinal,BatteryDischargeRatePerHour,InitialHumidity,FinalHumidity,HumidityChange
8431,280720001,1721,5082,d27 h13 m38 s43,1,0,0,1366142403000000000,4/21/2023 19:59:45,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 9:38:28,1368524326000000000,0,3972,14.26585,14.52,100,15,0.1284676,23.16364,25.81963,2.655989
864,280720001,1721,5090,d27 h13 m59 s07,1,0,0,1366142403000000000,4/21/2023 19:59:45,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 9:58:52,1368525550000000000,0,3972,9.836699,10.05,100,16.66667,0.125884,19.89351,21.71648,1.822975
2712,280720001,1721,5098,d27 h13 m38 s46,1,0,0,1366142403000000000,4/21/2023 19:59:45,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 9:38:31,1368524329000000000,0,3972,11.63624,11.89,100,6,0.1420699,27.35213,30.07205,2.719925
2874,280720001,1721,5106,d27 h13 m38 s36,1,0,0,1366142403000000000,4/21/2023 19:59:45,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 9:38:21,1368524319000000000,0,3972,8.439399,8.63,100,15.66667,0.1274604,23.24609,25.7354,2.489309
599,280720001,1721,5114,d27 h13 m38 s12,1,0,0,1366142404000000000,4/21/2023 19:59:46,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 9:37:58,1368524296000000000,0,3972,15.56231,15.82,100,25,0.1133553,24.95814,27.5722,2.614063
3180,280720001,1721,5122,d27 h13 m38 s01,1,0,0,1366142404000000000,4/21/2023 19:59:46,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 9:37:47,1368524285000000000,0,3972,17.73262,18.07,100,6.666667,0.141065,28.83537,31.63574,2.800373
3018,280720001,1721,5130,d27 h13 m37 s48,1,0,0,1366142404000000000,4/21/2023 19:59:46,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 9:37:34,1368524272000000000,0,3972,15.05715,15.31,100,16.66667,0.1259516,27.06082,30.15128,3.090462
4136,280720001,1721,5138,d27 h13 m37 s38,1,0,0,1366142404000000000,4/21/2023 19:59:46,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 9:37:24,1368524262000000000,3970,3972,10.91818,11.12,100,30.66667,0.1047921,12.75759,14.32918,1.571593
1223,280720001,1721,5146,d27 h13 m37 s29,1,0,0,1366142404000000000,4/21/2023 19:59:46,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 9:37:15,1368524253000000000,0,3972,12.70683,12.95,100,22.66667,0.116884,24.72469,27.81469,3.090002
7449,280720001,1721,5154,d27 h13 m37 s15,1,0,0,1366142404000000000,4/21/2023 19:59:46,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 9:37:01,1368524239000000000,0,3972,11.10228,11.32,100,27,0.1103351,14.70955,16.21464,1.505083
665,280720001,1721,5162,d27 h13 m37 s03,1,0,0,1366142404000000000,4/21/2023 19:59:46,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 9:36:49,1368524227000000000,0,28,16.99857,18.55,99,66,0.04987776,33.44502,36.76701,3.321995
6353,280720001,1721,5170,d27 h13 m36 s54,1,0,0,1366142404000000000,4/21/2023 19:59:46,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 9:36:40,1368524218000000000,0,3972,13.69671,13.96,100,27.66667,0.1093284,26.84718,29.37925,2.532072
3530,280720001,1721,5178,d27 h13 m36 s42,1,0,0,1366142403000000000,4/21/2023 19:59:45,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 9:36:27,1368524205000000000,0,3972,16.14234,16.4,100,12.33333,0.1325047,26.0774,28.23123,2.153835
2713,280720001,1721,5186,d27 h13 m36 s29,1,0,0,1366142404000000000,4/21/2023 19:59:46,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 9:36:15,1368524193000000000,0,3972,10.55167,10.76,100,13.66667,0.1304902,28.53861,31.0921,2.553488
7030,280720001,1721,5194,d27 h13 m39 s07,1,0,0,1366142404000000000,4/21/2023 19:59:46,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 9:38:53,1368524351000000000,0,3972,10.46553,10.65,100,19.33333,0.1219171,22.66267,24.87248,2.209812
3121,280720001,1721,5202,d27 h12 m38 s03,1,0,0,1366145921000000000,4/21/2023 20:58:23,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 9:36:26,1368524204000000000,0,3964,11.49484,11.72,100,21,0.1195821,29.72876,32.98605,3.257282
7139,280720001,1721,5210,d27 h13 m36 s31,1,0,0,1366142404000000000,4/21/2023 19:59:46,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 9:36:17,1368524195000000000,0,3972,11.34008,11.57,100,19.66667,0.1214212,20.08257,22.73814,2.655573
2641,280720001,1721,5218,d27 h13 m36 s08,1,0,0,1366142404000000000,4/21/2023 19:59:46,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 9:35:54,1368524172000000000,0,3972,10.78066,11,100,11.33333,0.1340181,26.59782,29.54292,2.945103
1470,280720001,1721,5226,d27 h13 m35 s53,1,0,0,1366142403000000000,4/21/2023 19:59:45,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 9:35:38,1368524156000000000,3970,3972,11.65075,11.85,100,27.66667,0.1093312,23.39026,27.06499,3.674736
3311,280720001,1721,5234,d27 h13 m35 s40,1,0,0,1366142403000000000,4/21/2023 19:59:45,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 9:35:25,1368524143000000000,0,3972,10.24551,10.46,99,5.333333,0.1415772,26.47348,29.69533,3.221851
7193,280720001,1721,5242,d27 h13 m35 s32,1,0,0,1366142403000000000,4/21/2023 19:59:45,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 9:35:17,1368524135000000000,0,3972,10.32993,10.55,100,24.33333,0.1143705,21.81979,24.82744,3.007648
3738,280720001,1721,5250,d27 h13 m35 s25,1,0,0,1366142403000000000,4/21/2023 19:59:45,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 9:35:10,1368524128000000000,0,3972,12.26467,12.49,100,18.66667,0.1229361,25.14838,28.07179,2.923414
7591,280720001,1721,5258,d27 h13 m35 s17,1,0,0,1366142403000000000,4/21/2023 19:59:45,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 9:35:02,1368524120000000000,0,3972,9.495961,9.74,100,23.66667,0.1153789,20.34748,22.68468,2.337202
3835,280720001,1721,5266,d27 h13 m35 s11,1,0,0,1366142403000000000,4/21/2023 19:59:45,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 9:34:56,1368524114000000000,0,3972,10.56167,10.75,100,15.33333,0.1279752,20.97335,23.65694,2.683586
15737,280720003,1721,5274,d27 h13 m34 s59,1,0,0,1366142403000000000,4/21/2023 19:59:45,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 9:34:44,1368524102000000000,0,3972,9.492875,9.71,100,27.66667,0.1093337,29.94763,35.38853,5.440908
181,280720001,1721,5282,d27 h13 m34 s51,1,0,0,1366142403000000000,4/21/2023 19:59:45,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 9:34:36,1368524094000000000,0,3972,12.99382,13.24,100,16,0.1269686,25.0887,28.18419,3.095486
7296,280720001,1721,5290,d27 h14 m08 s41,1,0,0,1366142403000000000,4/21/2023 19:59:45,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 10:08:26,1368526124000000000,0,3972,11.26962,11.51,100,23.33333,0.1157854,21.14735,25.13637,3.989012
7539,280720001,1721,5298,d27 h13 m34 s31,2,1,-23720.8333333333,1366142403000000000,4/21/2023 19:59:45,4/5/2023 8:38:55,4/5/2023 8:38:55,5/19/2023 9:34:16,1368524074000000000,3968,3972,10.43373,11.36,100,26.66667,0.1108465,18.97964,21.88228,2.902641
7337,280720001,1721,5306,d27 h14 m03 s41,1,0,0,1366142404000000000,4/21/2023 19:59:46,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 10:03:27,1368525825000000000,0,3976,11.08676,11.28,100,19,0.1223451,28.36711,31.54598,3.178865
2979,280720001,1721,5314,d27 h14 m03 s50,1,0,0,1366142403000000000,4/21/2023 19:59:45,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 10:03:35,1368525833000000000,0,3976,10.59233,10.8,100,6.333333,0.1414768,25.99598,29.6888,3.692823
7341,280720001,1721,5322,d27 h14 m24 s57,1,0,0,1366142403000000000,4/21/2023 19:59:45,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 10:24:42,1368527100000000000,0,3976,11.64933,11.9,100,23,0.1162412,16.38444,18.217,1.832563
7064,280720001,1721,5330,d27 h14 m04 s16,1,0,0,1366142404000000000,4/21/2023 19:59:46,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 10:04:02,1368525860000000000,0,3976,11.23016,11.45,100,17.33333,0.1248607,27.8763,31.13988,3.263578
15640,280720003,1721,5338,d27 h14 m04 s09,1,0,0,1366142403000000000,4/21/2023 19:59:45,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 10:03:54,1368525852000000000,0,3976,10.35972,10.62,100,35.66667,0.09717011,24.80455,28.20255,3.397995
3105,280720001,1721,5346,d27 h14 m04 s33,1,0,0,1366142403000000000,4/21/2023 19:59:45,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 10:04:18,1368525876000000000,0,3976,15.55043,15.85,100,14.66667,0.1288876,26.5494,29.00851,2.459103
4046,280720001,1721,5354,d27 h14 m10 s26,1,0,0,1366142403000000000,4/21/2023 19:59:45,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 10:10:11,1368526229000000000,0,3976,11.67896,11.89,98.66666,19.33333,0.1198074,30.02181,33.1297,3.107897
7939,280720001,1721,5362,d27 h14 m04 s46,1,0,0,1366142403000000000,4/21/2023 19:59:45,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 10:04:31,1368525889000000000,0,3976,9.842363,10.03,100,22.66667,0.1168037,23.86445,26.2311,2.366655
3512,280720001,1721,5370,d27 h14 m04 s53,1,0,0,1366142404000000000,4/21/2023 19:59:46,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 10:04:39,1368525897000000000,3973,3976,13.4965,13.7,98.66666,16,0.1248588,23.89587,26.8389,2.943031
8605,280720001,1721,5378,d27 h14 m05 s02,1,0,0,1366142403000000000,4/21/2023 19:59:45,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 10:04:47,1368525905000000000,0,3976,10.8649,11.21,100,11.66667,0.1334171,29.35941,32.81474,3.455334
356,280720001,1721,5386,d27 h14 m05 s34,1,0,0,1366142403000000000,4/21/2023 19:59:45,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 10:05:19,1368525937000000000,0,3976,18.90855,19.22,100,10.66667,0.1349257,27.2306,29.85889,2.62829
2758,280720001,1721,5394,d27 h14 m05 s25,1,0,0,1366142403000000000,4/21/2023 19:59:45,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 10:05:10,1368525928000000000,0,3976,12.45517,12.74,100,14.66667,0.1288847,26.71815,29.0781,2.359949
6224,280720001,1721,5402,d27 h14 m05 s16,1,0,0,1366142404000000000,4/21/2023 19:59:46,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 10:05:02,1368525920000000000,0,3976,10.06218,10.26,100,19.33333,0.1218368,27.40487,30.47011,3.065239
2809,280720001,1721,5410,d27 h14 m06 s10,1,0,0,1366142404000000000,4/21/2023 19:59:46,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 10:05:56,1368525974000000000,0,3976,9.923402,10.13,100,21.33333,0.1188134,23.79562,26.14207,2.346451
2446,280720001,1721,5418,d27 h14 m06 s05,1,0,0,1366142404000000000,4/21/2023 19:59:46,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 10:05:51,1368525969000000000,0,3976,10.75378,10.95,100,16,0.1268688,27.09672,29.73275,2.636032
15573,280720003,1721,5426,d27 h14 m06 s24,1,0,0,1366142404000000000,4/21/2023 19:59:46,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 10:06:10,1368525988000000000,0,3976,10.53088,10.74,100,34,0.09968182,30.49686,33.72608,3.229214
15382,280720003,1721,5434,d27 h14 m06 s36,1,0,0,1366142403000000000,4/21/2023 19:59:45,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 10:06:21,1368525999000000000,0,3976,10.67821,10.92,100,22.66667,0.1167983,24.18943,26.59674,2.407307
3335,280720001,1721,5442,d27 h14 m06 s45,1,0,0,1366142403000000000,4/21/2023 19:59:45,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 10:06:30,1368526008000000000,0,3976,10.75212,10.97,100,18.33333,0.1233426,30.46078,34.22244,3.761656
15839,280720003,1721,5450,d27 h14 m06 s38,1,0,0,1366142404000000000,4/21/2023 19:59:46,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 10:06:24,1368526002000000000,0,3976,10.5614,10.78,100,18.33333,0.1233429,32.96067,36.66518,3.704506
706,280720001,1721,5458,d27 h14 m06 s29,1,0,0,1366142404000000000,4/21/2023 19:59:46,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 10:06:15,1368525993000000000,0,3976,11.9502,12.2,100,12,0.1329088,25.40129,28.08128,2.679991
7818,280720001,1721,5466,d27 h14 m06 s20,1,0,0,1366142404000000000,4/21/2023 19:59:46,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 10:06:06,1368525984000000000,0,3976,9.851557,10.04,100,26.66667,0.1107578,24.89531,27.36999,2.474678
6893,280720001,1721,5474,d27 h14 m05 s22,1,0,0,1366142449000000000,4/21/2023 20:00:31,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 10:05:53,1368525971000000000,0,3976,10.31646,10.54,100,27.33333,0.1097535,26.16095,31.55431,5.393356
2934,280720001,1721,5482,d27 h14 m06 s02,1,0,0,1366142404000000000,4/21/2023 19:59:46,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 10:05:48,1368525966000000000,0,3976,12.71756,12.94,100,14.66667,0.1288827,25.7108,28.35908,2.648283
6536,280720001,1721,5490,d27 h14 m05 s33,1,0,0,1366142404000000000,4/21/2023 19:59:46,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 10:05:19,1368525937000000000,0,3976,12.34044,12.56,100,18.33333,0.1233463,24.65974,27.68755,3.027802
3094,280720001,1721,5498,d27 h14 m05 s28,1,0,0,1366142404000000000,4/21/2023 19:59:46,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 10:05:14,1368525932000000000,0,3976,16.33799,16.6,100,11.66667,0.1334157,20.98564,23.19688,2.211243
8331,280720001,1721,5506,d27 h14 m06 s29,1,0,0,1366142404000000000,4/21/2023 19:59:46,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 10:06:15,1368525993000000000,0,3976,12.18941,12.41,100,15,0.1283778,23.03974,25.28256,2.242821
8076,280720001,1721,5514,d27 h14 m05 s12,1,0,0,1366142404000000000,4/21/2023 19:59:46,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 10:04:58,1368525916000000000,0,3976,12.01126,12.24,100,18.33333,0.1233474,21.02336,23.17465,2.151295
7110,280720001,1721,5522,d27 h14 m05 s02,1,0,0,1366142404000000000,4/21/2023 19:59:46,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 10:04:48,1368525906000000000,0,3976,13.50184,13.75,100,22.66667,0.1168029,25.83038,28.40143,2.571051
8043,280720001,1721,5530,d27 h14 m04 s57,1,0,0,1366142404000000000,4/21/2023 19:59:46,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 10:04:43,1368525901000000000,0,3976,11.45525,11.69,100,35.66667,0.09716814,30.48145,35.70201,5.220554
6722,280720001,1721,5538,d27 h14 m04 s43,1,0,0,1366142404000000000,4/21/2023 19:59:46,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 10:04:29,1368525887000000000,0,3976,9.810146,9.99,100,23,0.1163004,21.43036,23.87817,2.447813
231,280720001,1721,5546,d27 h14 m04 s37,1,0,0,1366142403000000000,4/21/2023 19:59:45,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 10:04:22,1368525880000000000,0,3976,10.68357,10.9,100,14.66667,0.1288873,21.32775,24.00386,2.676111
7065,280720001,1721,5554,d27 h14 m04 s28,1,0,0,1366142403000000000,4/21/2023 19:59:45,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 10:04:13,1368525871000000000,0,3976,10.56353,10.76,100,20.33333,0.1203289,26.46547,29.86724,3.401773
15334,280720003,1721,5562,d27 h14 m04 s23,1,0,0,1366142403000000000,4/21/2023 19:59:45,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 10:04:08,1368525866000000000,0,3976,11.67113,11.89,100,34.66667,0.09867994,30.88937,36.31835,5.428978
6359,280720001,1721,5570,d27 h14 m04 s14,1,0,0,1366142403000000000,4/21/2023 19:59:45,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 10:03:59,1368525857000000000,0,3976,12.1295,12.36,100,20.66667,0.1198261,23.51385,27.18889,3.675035
3034,280720001,1721,5578,d27 h14 m03 s19,1,0,0,1366142449000000000,4/21/2023 20:00:31,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 10:03:50,1368525848000000000,0,3976,10.52764,10.72,100,18,0.1238567,22.58851,25.83315,3.244637
6421,280720001,1721,5586,d27 h14 m03 s59,1,0,0,1366142403000000000,4/21/2023 19:59:45,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 10:03:44,1368525842000000000,0,3976,12.87901,13.11,100,19.66667,0.1213373,24.52616,28.1113,3.585144
8295,280720001,1721,5594,d27 h14 m03 s52,1,0,0,1366142403000000000,4/21/2023 19:59:45,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 10:03:37,1368525835000000000,0,3976,8.054493,8.22,100,16.33333,0.1263724,19.98552,23.27645,3.29093
6379,280720001,1721,5602,d27 h14 m03 s45,1,0,0,1366142403000000000,4/21/2023 19:59:45,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 10:03:30,1368525828000000000,0,3976,10.41742,10.63,100,13,0.1314075,23.01884,26.53222,3.51338
330,280720001,1721,5610,d27 h14 m32 s36,1,0,0,1366142449000000000,4/21/2023 20:00:31,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 10:33:07,1368527605000000000,0,3976,13.93991,14.2,100,9,0.1373495,23.27812,25.82551,2.547392
6530,280720001,1721,5618,d27 h14 m32 s43,1,0,0,1366142449000000000,4/21/2023 20:00:31,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 10:33:14,1368527612000000000,0,3976,10.42793,10.63,100,24,0.1147091,23.36168,25.86216,2.500477
3109,280720001,1721,5626,d27 h13 m35 s02,1,0,0,1366145921000000000,4/21/2023 20:58:23,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 10:33:25,1368527623000000000,0,3972,10.89329,11.1,100,22,0.1178989,21.64904,24.26951,2.62047
15740,280720003,1721,5634,d27 h14 m33 s02,1,0,0,1366142449000000000,4/21/2023 20:00:31,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 10:33:33,1368527631000000000,0,3976,10.42873,10.62,100,20.33333,0.1202424,32.32988,36.51414,4.184265
6258,280720001,1721,5642,d27 h14 m33 s10,1,0,0,1366142449000000000,4/21/2023 20:00:31,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 10:33:41,1368527639000000000,3976,3976,10.11373,10.33,100,30.33333,0.1051489,13.66578,15.22724,1.561457
7342,280720001,1721,5650,d27 h14 m33 s14,1,0,0,1366142449000000000,4/21/2023 20:00:31,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 10:33:45,1368527643000000000,0,3976,9.455472,9.66,100,25.66667,0.1121921,22.8796,25.16727,2.287668
6240,280720001,1721,5658,d27 h14 m33 s22,1,0,0,1366142449000000000,4/21/2023 20:00:31,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 10:33:53,1368527651000000000,0,3976,10.62787,10.91,100,21.66667,0.118229,29.08326,32.15968,3.076416
1198,280720001,1721,5666,d27 h14 m33 s30,1,0,0,1366142449000000000,4/21/2023 20:00:31,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 10:34:01,1368527659000000000,0,3976,13.70916,13.94,100,8.333333,0.1383526,31.95197,34.97002,3.018055
15093,280720003,1721,5674,d27 h14 m33 s35,1,0,0,1366142449000000000,4/21/2023 20:00:31,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 10:34:06,1368527664000000000,0,3976,10.74519,10.93,100,18.66667,0.1227562,25.30169,29.25661,3.954918
2238,280720001,1721,5682,d27 h14 m33 s46,1,0,0,1366142449000000000,4/21/2023 20:00:31,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 10:34:17,1368527675000000000,0,3976,12.01645,12.27,100,14.33333,0.1292959,21.43629,23.36469,1.928404
426,280720001,1721,5690,d27 h14 m33 s51,1,0,0,1366142449000000000,4/21/2023 20:00:31,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 10:34:22,1368527680000000000,0,3976,9.70654,9.91,100,16.66667,0.125774,24.87094,27.57594,2.704992
7467,280720001,1721,5698,d27 h14 m34 s01,1,0,0,1366142449000000000,4/21/2023 20:00:31,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 10:34:32,1368527690000000000,0,3976,15.00331,15.25,100,24,0.1147054,19.64957,22.50061,2.85104
8305,280720001,1721,5706,d27 h14 m34 s07,1,0,0,1366142449000000000,4/21/2023 20:00:31,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 10:34:38,1368527696000000000,0,3976,11.40353,11.62,100,13.33333,0.1308041,18.72792,21.01706,2.289137
3787,280720001,1721,5714,d27 h14 m34 s13,1,0,0,1366142449000000000,4/21/2023 20:00:31,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 10:34:44,1368527702000000000,0,3976,10.22956,10.45,96.33334,12.66667,0.1262759,23.09121,25.81398,2.722769
3851,280720001,1721,5722,d27 h14 m34 s19,1,0,0,1366142449000000000,4/21/2023 20:00:31,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 10:34:50,1368527708000000000,0,3976,16.43235,16.73,100,13.33333,0.1308034,29.1035,33.86098,4.757473
6523,280720001,1721,5730,d27 h15 m00 s15,1,0,0,1366142449000000000,4/21/2023 20:00:31,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 11:00:46,1368529264000000000,0,3976,9.259447,9.45,100,26,0.1116132,24.36319,26.92486,2.561666
8042,280720001,1721,5738,d27 h14 m42 s26,1,0,0,1366142449000000000,4/21/2023 20:00:31,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 10:42:57,1368528195000000000,0,3976,11.37285,11.57,100,23,0.1161901,22.32904,24.18653,1.857494
6283,280720001,1721,5746,d27 h15 m26 s00,1,0,0,1366142449000000000,4/21/2023 20:00:31,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 11:26:31,1368530809000000000,3976,3976,9.757776,9.94,100,21.33333,0.1185751,24.51869,27.27505,2.756357
4063,280720001,1721,5754,d27 h14 m34 s54,1,0,0,1366142449000000000,4/21/2023 20:00:31,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 10:35:25,1368527743000000000,3976,3976,10.87213,11.09,100,8.333333,0.1383477,21.25885,23.61724,2.358393
3080,280720001,1721,5762,d27 h14 m35 s00,1,0,0,1366142449000000000,4/21/2023 20:00:31,1/1/0001 0:00:00,1/1/0001 0:00:00,5/19/2023 10:35:31,1368527749000000000,3976,3976,20.25187,20.54,100,21,0.1192303,16.24123,17.80927,1.568043
