SerialNumber,PartNumber,ReceiverLine,ReceiverStation,AcquisitionDuration,SegmentCount,CSACLolCount,MinutesTillFirstCSACLol,StartPhaseMeasurementNS,AcqStartTimeDTUTC,FirstCSACLolDTUTC,LastCSACLolDTUTC,AcqEndTimeDTUTC,EndPhaseMeasurementNS,CSACAlarmCount,NumberOfLogRecords,AvgHeaterPower,MaxHeaterPower,BatteryChargeLevelInitial,BatteryChargeLevelFinal,BatteryDischargeRatePerHour,InitialHumidity,FinalHumidity,HumidityChange
1459,280720001,1649,5818,d27 h05 m14 s55,1,0,0,1365973189000000000,4/19/2023 20:59:31,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 2:14:26,1368324884000000000,0,3920,10.38862,10.58,100,16,0.1285881,22.56272,24.62083,2.058107
15690,280720003,1649,5826,d27 h05 m14 s47,1,0,0,1365973190000000000,4/19/2023 20:59:32,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 2:14:19,1368324877000000000,0,3920,11.14636,11.36,100,28,0.1102187,27.39672,30.13749,2.740778
699,280720001,1649,5834,d27 h05 m14 s42,1,0,0,1365973190000000000,4/19/2023 20:59:32,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 2:14:14,1368324872000000000,0,3920,11.97619,12.22,100,9,0.1393045,29.32593,31.52909,2.203156
7980,280720001,1649,5842,d27 h05 m14 s35,1,0,0,1365973190000000000,4/19/2023 20:59:32,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 2:14:07,1368324865000000000,0,3920,13.34844,13.61,100,27.66667,0.1107296,20.29841,21.94757,1.649158
2149,280720001,1649,5850,d27 h05 m14 s26,1,0,0,1365973190000000000,4/19/2023 20:59:32,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 2:13:58,1368324856000000000,0,3920,9.866944,10.07,100,27,0.1117506,23.7673,25.72054,1.953243
1196,280720001,1649,5858,d27 h05 m14 s21,2,1,-1449915.51666667,1365973190000000000,4/19/2023 20:59:32,7/16/2020 23:44:01,7/16/2020 23:44:01,5/17/2023 2:13:53,1368324851000000000,0,3924,13.17729,13.41,97,8.333333,0.1357338,22.85371,24.81616,1.962448
7351,280720001,1649,5866,d27 h05 m14 s09,1,0,0,1365973190000000000,4/19/2023 20:59:32,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 2:13:41,1368324839000000000,3920,3920,12.54615,12.77,100,45,0.08419624,33.3313,37.1379,3.806606
7625,280720001,1649,5874,d27 h05 m14 s03,1,0,0,1365973190000000000,4/19/2023 20:59:32,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 2:13:35,1368324833000000000,0,3920,13.2829,13.5,100,28.33333,0.1097105,28.27704,30.48694,2.209898
799,280720001,1649,5882,d27 h05 m13 s54,2,1,-1235335.76666667,1365973190000000000,4/19/2023 20:59:32,12/13/2020 0:03:46,12/13/2020 0:03:46,5/17/2023 2:13:26,1368324824000000000,0,3924,18.7973,19.12,92,8.666667,0.1275709,27.46468,29.22509,1.760408
491,280720001,1649,5890,d27 h05 m13 s50,2,1,-21697.3166666667,1365973189000000000,4/19/2023 20:59:31,4/4/2023 19:22:12,4/4/2023 19:22:12,5/17/2023 2:13:21,1368324819000000000,0,3924,12.07671,12.34,100,20,0.1224682,25.35867,27.01109,1.65242
15036,280720003,1649,5898,d27 h05 m13 s41,1,0,0,1365973189000000000,4/19/2023 20:59:31,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 2:13:12,1368324810000000000,3920,3920,11.91691,12.14,100,26,0.1132836,25.84634,28.82117,2.974831
7180,280720001,1649,5906,d27 h04 m43 s11,1,0,0,1365975575000000000,4/19/2023 21:39:17,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 2:22:28,1368325366000000000,0,3916,10.96342,11.15,100,24,0.1164359,23.40582,24.858,1.452177
1928,280720001,1649,5914,d27 h05 m13 s25,2,1,-1448445.35,1365973189000000000,4/19/2023 20:59:31,7/18/2020 0:14:10,7/18/2020 0:14:10,5/17/2023 2:12:56,1368324794000000000,0,3924,13.79117,14.07,100,7.333333,0.1418605,25.92381,27.17805,1.254244
1169,280720001,1649,5922,d27 h05 m13 s16,1,0,0,1365973189000000000,4/19/2023 20:59:31,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 2:12:47,1368324785000000000,0,3920,14.18379,14.47,100,10.33333,0.1372685,29.63071,32.80241,3.171701
1133,280720001,1649,5930,d27 h05 m13 s10,1,0,0,1365973189000000000,4/19/2023 20:59:31,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 2:12:41,1368324779000000000,0,3920,16.80358,17.08,100,14,0.1316556,29.11201,32.0571,2.945093
920,280720001,1649,5938,d27 h05 m17 s21,1,0,0,1365973190000000000,4/19/2023 20:59:32,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 2:16:53,1368325031000000000,0,3920,14.9034,15.17,100,13.33333,0.132662,23.86083,26.61815,2.757324
3909,280720001,1649,5946,d27 h05 m12 s59,1,0,0,1365973190000000000,4/19/2023 20:59:32,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 2:12:31,1368324769000000000,0,3920,9.64534,9.83,100,20.33333,0.1219606,23.01924,25.25843,2.239185
3510,280720001,1649,5954,d27 h05 m12 s49,1,0,0,1365973190000000000,4/19/2023 20:59:32,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 2:12:21,1368324759000000000,0,3920,9.550683,9.76,100,22.33333,0.1188993,25.63542,28.37289,2.737473
8095,280720001,1649,5962,d27 h05 m12 s44,1,0,0,1365973189000000000,4/19/2023 20:59:31,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 2:12:15,1368324753000000000,0,3920,10.78487,10.99,100,18.66667,0.1245129,19.59596,21.63701,2.041058
1792,280720001,1649,5970,d27 h05 m13 s21,1,0,0,1365973146000000000,4/19/2023 20:58:48,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 2:12:09,1368324747000000000,0,3920,9.791579,9.96,95.33334,23,0.1107331,25.16433,27.77144,2.607117
15222,280720003,1649,5978,d27 h04 m36 s58,1,0,0,1365973189000000000,4/19/2023 20:59:31,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:36:29,1368322607000000000,0,3916,8.787222,8.95,100,31.33333,0.1052175,20.09649,21.89725,1.80076
6714,280720001,1649,5986,d27 h04 m37 s17,1,0,0,1365973189000000000,4/19/2023 20:59:31,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:36:48,1368322626000000000,0,3916,9.776854,9.95,100,19,0.1241148,23.3746,25.54611,2.171505
3203,280720001,1649,5994,d27 h07 m23 s12,1,0,0,1365963254000000000,4/19/2023 18:13:56,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:37:08,1368322646000000000,0,3936,11.00657,11.22,100,18.66667,0.1240998,24.86157,27.89904,3.037466
6616,280720001,1649,6002,d27 h04 m41 s08,1,0,0,1365973189000000000,4/19/2023 20:59:31,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:40:39,1368322857000000000,0,3916,12.50538,12.71,100,24,0.116442,27.60378,31.05052,3.446737
207,280720001,1649,6018,d27 h04 m40 s45,1,0,0,1365973189000000000,4/19/2023 20:59:31,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:40:16,1368322834000000000,0,3916,16.56654,16.83,100,8,0.1409575,26.18821,29.25503,3.066818
2131,280720001,1649,6034,d27 h04 m39 s08,1,0,0,1365973189000000000,4/19/2023 20:59:31,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:38:39,1368322737000000000,0,3916,17.80145,18.07,96.33334,10.33333,0.13177,28.32608,31.85835,3.53227
3013,280720001,1649,6042,d27 h04 m39 s26,1,0,0,1365973189000000000,4/19/2023 20:59:31,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:38:57,1368322755000000000,0,3916,11.45466,11.65,100,20.33333,0.1220651,27.57533,34.6022,7.026865
1806,280720001,1649,6050,d27 h04 m39 s44,1,563,23359.3,1365973190000000000,4/19/2023 20:59:32,5/6/2023 2:18:50,5/17/2023 1:21:17,5/17/2023 1:39:16,1368322774000000000,9,3916,13.55357,13.85,97.66666,11,0.1327895,31.67877,33.71361,2.034842
1209,280720001,1649,6058,d27 h04 m39 s58,1,0,0,1365973190000000000,4/19/2023 20:59:32,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:39:30,1368322788000000000,0,3916,15.97678,16.26,100,11.66667,0.1353423,29.8789,33.20281,3.323904
3871,280720001,1649,6066,d27 h04 m40 s12,1,0,0,1365973189000000000,4/19/2023 20:59:31,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:39:43,1368322801000000000,0,3916,11.26411,11.46,100,16.33333,0.1281914,27.36354,30.12501,2.761469
7521,280720001,1649,6074,d27 h04 m40 s27,1,0,0,1365973190000000000,4/19/2023 20:59:32,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:39:59,1368322817000000000,0,3916,13.14625,13.39,98.66666,18.33333,0.1230834,28.64226,31.96133,3.319071
1208,280720001,1649,6082,d27 h04 m40 s50,1,0,0,1365973190000000000,4/19/2023 20:59:32,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:40:22,1368322840000000000,0,3916,11.06989,11.29,100,20,0.1225714,24.85363,27.43117,2.577536
3424,280720001,1649,6090,d27 h04 m40 s26,1,0,0,1365973190000000000,4/19/2023 20:59:32,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:39:58,1368322816000000000,0,3916,12.37756,12.59,97.66666,9,0.1358514,28.15816,30.4672,2.309036
1821,280720001,1649,6098,d27 h04 m40 s36,1,0,0,1365973190000000000,4/19/2023 20:59:32,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:40:08,1368322826000000000,0,3916,10.3214,10.52,97,19,0.1195079,25.59402,27.82821,2.234186
1280,280720001,1649,6106,d27 h04 m40 s19,1,0,0,1365973190000000000,4/19/2023 20:59:32,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:39:51,1368322809000000000,0,3916,10.74645,10.96,95.66666,11,0.1297232,25.18606,27.9557,2.769634
4160,280720001,1649,6114,d27 h04 m40 s13,1,0,0,1365973190000000000,4/19/2023 20:59:32,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:39:45,1368322803000000000,0,3916,16.27051,16.53,98.66666,22.33333,0.1169554,30.29253,33.67027,3.377737
3984,280720001,1649,6122,d27 h04 m40 s07,1,0,0,1365973189000000000,4/19/2023 20:59:31,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:39:38,1368322796000000000,0,3916,9.437318,9.62,100,18.66667,0.1246166,26.4013,28.35823,1.956936
6651,280720001,1649,6130,d27 h04 m39 s58,1,0,0,1365973190000000000,4/19/2023 20:59:32,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:39:30,1368322788000000000,0,3916,11.82088,12.02,99.66666,23.66667,0.1164454,27.00843,29.56195,2.553524
1229,280720001,1649,6138,d27 h04 m39 s51,1,0,0,1365973190000000000,4/19/2023 20:59:32,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:39:23,1368322781000000000,0,3916,12.03535,12.25,100,30.66667,0.1062313,28.79427,32.71169,3.917412
8558,280720001,1649,6146,d27 h04 m39 s40,1,0,0,1365973190000000000,4/19/2023 20:59:32,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:39:12,1368322770000000000,0,3916,11.07309,11.3,100,19,0.1241073,26.04932,28.09156,2.04224
968,280720001,1649,6154,d27 h04 m39 s29,1,0,0,1365973190000000000,4/19/2023 20:59:32,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:39:01,1368322759000000000,0,3916,12.63891,12.85,100,12.33333,0.1343225,25.18064,27.22901,2.048367
1205,280720001,1649,6162,d27 h04 m43 s19,1,0,0,1365973190000000000,4/19/2023 20:59:32,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:42:51,1368322989000000000,0,3916,16.15275,16.42,100,7,0.1424803,26.666,28.79482,2.128828
7363,280720001,1649,6170,d27 h04 m39 s58,1,0,0,1365973147000000000,4/19/2023 20:58:49,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:38:47,1368322745000000000,0,3916,8.80096,8.98,100,27,0.1118489,28.68228,31.0217,2.339422
6739,280720001,1649,6178,d27 h04 m39 s08,1,0,0,1365973190000000000,4/19/2023 20:59:32,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:38:40,1368322738000000000,0,3916,9.92507,10.12,100,21,0.1210446,26.36926,28.38765,2.018396
7384,280720001,1649,6186,d27 h03 m59 s18,1,0,0,1365975575000000000,4/19/2023 21:39:17,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:38:35,1368322733000000000,0,3912,14.86022,15.09,100,37,0.0966275,22.19597,23.96381,1.767834
15127,280720003,1649,6194,d27 h04 m03 s43,1,0,0,1365975575000000000,4/19/2023 21:39:17,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:43:00,1368322998000000000,3913,3916,10.1511,10.37,100,22.33333,0.1191093,21.5165,23.65201,2.135508
8466,280720001,1649,6202,d27 h04 m42 s07,1,0,0,1365973190000000000,4/19/2023 20:59:32,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:41:39,1368322917000000000,0,3916,12.86813,13.09,100,19,0.1240995,22.65854,24.45736,1.79882
7424,280720001,1649,6210,d27 h04 m38 s44,1,0,0,1365973189000000000,4/19/2023 20:59:31,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:38:15,1368322713000000000,0,3916,11.09052,11.3,100,19,0.1241102,23.91334,25.52732,1.613981
1044,280720001,1649,6218,d27 h04 m06 s11,1,0,0,1365976917000000000,4/19/2023 22:01:39,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 2:07:50,1368324488000000000,0,3912,13.23426,13.45,100,10.33333,0.1375038,23.22497,25.68484,2.459875
3658,280720001,1649,6226,d27 h03 m57 s30,1,0,0,1365975653000000000,4/19/2023 21:40:35,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:38:05,1368322703000000000,0,3912,9.935376,10.12,100,18.66667,0.1247524,22.24028,24.75527,2.51499
2817,280720001,1649,6234,d27 h03 m12 s33,1,0,0,1365978337000000000,4/19/2023 22:25:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:37:52,1368322690000000000,0,3908,9.948521,10.15,100,15.33333,0.1300145,26.94392,29.91939,2.975464
263,280720001,1649,6242,d27 h03 m57 s11,1,0,0,1365975654000000000,4/19/2023 21:40:36,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:37:47,1368322685000000000,0,3912,9.735499,9.94,100,6.333333,0.1436709,28.41112,31.48612,3.075003
6526,280720001,1649,6250,d27 h03 m36 s02,1,0,0,1365976917000000000,4/19/2023 22:01:39,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:37:41,1368322679000000000,0,3912,9.48811,9.66,100,23,0.1181706,28.4738,31.97172,3.497925
8434,280720001,1649,6258,d27 h03 m56 s59,1,0,0,1365975654000000000,4/19/2023 21:40:36,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:37:35,1368322673000000000,0,3912,13.06437,13.3,100,15.66667,0.1293556,19.5682,22.01199,2.443796
7452,280720001,1649,6266,d27 h03 m56 s51,1,0,0,1365975654000000000,4/19/2023 21:40:36,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:37:27,1368322665000000000,0,3912,12.95479,13.24,100,21.33333,0.1206641,23.68484,26.12786,2.443027
2485,280720001,1649,6274,d27 h03 m56 s44,1,0,0,1365975654000000000,4/19/2023 21:40:36,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:37:20,1368322658000000000,0,3912,10.38787,10.59,100,16,0.1288451,23.39472,25.25643,1.861712
230,280720001,1649,6282,d27 h03 m27 s36,1,0,0,1365975654000000000,4/19/2023 21:40:36,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:08:12,1368320910000000000,0,3912,14.27021,14.64,100,13.66667,0.1325229,26.05043,29.29221,3.241776
510,280720001,1649,6290,d27 h03 m27 s47,1,0,0,1365975654000000000,4/19/2023 21:40:36,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:08:23,1368320921000000000,0,3912,12.64993,12.88,100,19.33333,0.1238238,21.90871,24.61188,2.703169
15176,280720003,1649,6298,d27 h03 m28 s12,1,0,0,1365975654000000000,4/19/2023 21:40:36,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:08:48,1368320946000000000,0,3912,10.63175,10.95,100,27.66667,0.111031,31.3567,38.20166,6.844954
2179,280720001,1649,6306,d27 h03 m31 s37,1,0,0,1365975654000000000,4/19/2023 21:40:36,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:12:13,1368321151000000000,0,3912,11.96924,12.19,100,13.66667,0.1325092,25.6728,29.09327,3.420473
8068,280720001,1649,6314,d27 h03 m08 s10,1,0,0,1365976917000000000,4/19/2023 22:01:39,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:09:49,1368321007000000000,0,3908,12.86896,13.12,100,21.66667,0.1203026,22.88329,26.0506,3.167311
15922,280720003,1649,6322,d27 h03 m29 s31,1,0,0,1365975654000000000,4/19/2023 21:40:36,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:10:07,1368321025000000000,0,3912,10.59671,10.8,100,28.33333,0.1100039,32.97565,35.87888,2.903233
7376,280720001,1649,6330,d27 h03 m29 s46,1,0,0,1365975654000000000,4/19/2023 21:40:36,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:10:22,1368321040000000000,3909,3912,8.981875,9.17,100,29.33333,0.1084683,24.37378,27.86311,3.489328
404,280720001,1649,6338,d27 h03 m48 s20,1,0,0,1365975654000000000,4/19/2023 21:40:36,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:28:56,1368322154000000000,3909,3912,12.65546,12.87,100,26.66667,0.112508,17.38354,19.49377,2.110239
7497,280720001,1649,6346,d27 h03 m30 s19,1,0,0,1365975654000000000,4/19/2023 21:40:36,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:10:55,1368321073000000000,0,3912,8.986866,9.17,100,24.66667,0.1156297,21.86237,24.41277,2.550404
1335,280720001,1649,6354,d27 h03 m30 s32,1,0,0,1365975654000000000,4/19/2023 21:40:36,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:11:08,1368321086000000000,0,3912,9.809208,9.98,100,11.66667,0.1355827,22.88604,25.84787,2.961828
2105,280720001,1649,6362,d27 h03 m30 s45,1,0,0,1365975653000000000,4/19/2023 21:40:35,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:11:20,1368321098000000000,0,3912,15.50951,15.75,100,10,0.1381401,27.86394,31.12102,3.257074
2919,280720001,1649,6370,d27 h03 m10 s02,1,0,0,1365976917000000000,4/19/2023 22:01:39,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:11:41,1368321119000000000,0,3908,11.06397,11.25,100,13.66667,0.1325824,26.32306,29.25316,2.930105
8187,280720001,1649,6378,d27 h03 m31 s16,1,0,0,1365975653000000000,4/19/2023 21:40:35,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:11:51,1368321129000000000,0,3912,12.18256,12.38,100,28.33333,0.109999,27.67657,30.57781,2.901247
6334,280720001,1649,6386,d27 h03 m10 s24,1,0,0,1365976917000000000,4/19/2023 22:01:39,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:12:03,1368321141000000000,0,3908,11.96024,12.17,100,19.66667,0.1233671,26.21385,29.31087,3.097021
531,280720001,1649,6394,d27 h03 m31 s32,1,0,0,1365975653000000000,4/19/2023 21:40:35,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:12:07,1368321145000000000,0,3912,11.52528,11.71,100,17,0.1273933,21.25571,23.3778,2.122091
423,280720001,1649,6402,d27 h03 m31 s24,1,0,0,1365975653000000000,4/19/2023 21:40:35,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:11:59,1368321137000000000,0,3912,20.81191,21.12,100,14,0.1319983,27.34336,30.19584,2.85248
1608,280720001,1649,6410,d27 h03 m31 s09,1,0,0,1365975653000000000,4/19/2023 21:40:35,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:11:44,1368321122000000000,0,3912,12.3931,12.62,100,12.33333,0.1345573,23.51549,25.98573,2.470236
4162,280720001,1649,6418,d27 h03 m31 s00,1,0,0,1365975653000000000,4/19/2023 21:40:35,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:11:35,1368321113000000000,0,3912,10.95986,11.18,100,13,0.1335346,26.03129,28.77066,2.739367
6501,280720001,1649,6426,d27 h03 m30 s53,1,0,0,1365975653000000000,4/19/2023 21:40:35,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:11:28,1368321106000000000,0,3912,12.80207,13.05,100,20,0.1227908,22.08027,24.22489,2.144625
3037,280720001,1649,6434,d27 h03 m30 s45,1,0,0,1365975653000000000,4/19/2023 21:40:35,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:11:20,1368321098000000000,0,3912,11.21453,11.41,100,12.66667,0.1340471,23.82756,25.98573,2.158167
2894,280720001,1649,6442,d27 h02 m20 s26,1,0,0,1365979866000000000,4/19/2023 22:50:48,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:11:14,1368321092000000000,0,3904,14.67164,14.95,100,18.33333,0.1255752,24.84511,26.75661,1.911491
7917,280720001,1649,6450,d27 h03 m30 s29,1,0,0,1365975653000000000,4/19/2023 21:40:35,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:11:04,1368321082000000000,0,3912,11.49357,11.71,100,24.66667,0.1156292,22.30908,24.31573,2.006647
164,280720001,1649,6458,d27 h03 m30 s19,1,0,0,1365975654000000000,4/19/2023 21:40:36,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:10:55,1368321073000000000,0,3912,18.45015,18.73,100,8.666667,0.1401882,26.53361,28.87346,2.339849
7588,280720001,1649,6466,d27 h03 m30 s13,1,0,0,1365975654000000000,4/19/2023 21:40:36,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:10:49,1368321067000000000,0,3912,15.28727,15.55,100,22.33333,0.1192114,23.15352,25.02193,1.868406
1652,280720001,1649,6474,d27 h03 m37 s30,1,0,0,1365975654000000000,4/19/2023 21:40:36,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:18:06,1368321504000000000,0,3912,12.33136,12.53,100,17.66667,0.1263508,22.99573,24.18951,1.193787
1603,280720001,1649,6482,d27 h03 m29 s57,1,0,0,1365975654000000000,4/19/2023 21:40:36,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:10:33,1368321051000000000,0,3912,10.22371,10.41,100,6,0.1442826,27.45755,29.7024,2.244844
8080,280720001,1649,6490,d27 h03 m29 s48,1,0,0,1365975654000000000,4/19/2023 21:40:36,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:10:24,1368321042000000000,0,3912,12.14516,12.36,100,23.66667,0.1171661,23.93914,25.77127,1.832125
3993,280720001,1649,6498,d27 h03 m29 s42,1,0,0,1365975654000000000,4/19/2023 21:40:36,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:10:18,1368321036000000000,0,3912,10.90599,11.11,100,13.66667,0.1325157,27.99686,30.37783,2.380968
7572,280720001,1649,6506,d27 h03 m29 s32,1,0,0,1365975654000000000,4/19/2023 21:40:36,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:10:08,1368321026000000000,0,3912,10.02656,10.2,100,19,0.12433,22.82334,24.57113,1.747787
15136,280720003,1649,6514,d27 h03 m29 s27,1,0,0,1365975654000000000,4/19/2023 21:40:36,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:10:03,1368321021000000000,0,3912,10.89217,11.09,99,20.66667,0.120237,21.3016,23.18199,1.880394
7168,280720001,1649,6522,d27 h03 m37 s31,1,0,0,1365975653000000000,4/19/2023 21:40:35,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:18:06,1368321504000000000,0,3912,14.11214,14.31,98.33334,17,0.1248161,20.63427,23.12188,2.487616
2444,280720001,1649,6530,d27 h03 m27 s58,1,0,0,1365975731000000000,4/19/2023 21:41:53,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:09:51,1368321009000000000,0,3912,13.45905,13.69,100,16.33333,0.1284283,23.35872,25.67074,2.312023
2687,280720001,1649,6538,d27 h03 m29 s10,1,0,0,1365975653000000000,4/19/2023 21:40:35,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:09:45,1368321003000000000,3909,3912,12.47729,12.69,100,18,0.1258661,21.4203,23.7708,2.350502
3237,280720001,1649,6546,d27 h03 m28 s59,1,0,0,1365975654000000000,4/19/2023 21:40:36,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:09:35,1368320993000000000,0,3912,12.22634,12.45,100,14.33333,0.1314948,23.25318,25.67209,2.418909
7079,280720001,1649,6554,d27 h01 m50 s15,1,0,0,1365981572000000000,4/19/2023 23:19:14,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:09:29,1368320987000000000,0,3900,10.50394,10.68,100,24.33333,0.1164394,31.70308,35.34416,3.641083
2022,280720001,1649,6562,d27 h03 m28 s44,1,0,0,1365975654000000000,4/19/2023 21:40:36,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:09:20,1368320978000000000,0,3912,13.19681,13.42,100,16,0.1289374,24.384,27.03464,2.650637
1586,280720001,1649,6570,d27 h03 m28 s37,1,0,0,1365975654000000000,4/19/2023 21:40:36,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:09:13,1368320971000000000,0,3912,10.7675,10.95,100,7.666667,0.1417293,30.18932,33.36285,3.173532
573,280720001,1649,6578,d27 h03 m28 s27,1,0,0,1365975654000000000,4/19/2023 21:40:36,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:09:03,1368320961000000000,3909,3912,10.23708,10.42,100,16,0.1289383,16.69333,18.62356,1.930239
1359,280720001,1649,6586,d27 h02 m55 s22,1,0,0,1365975654000000000,4/19/2023 21:40:36,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 0:35:58,1368318976000000000,3906,3908,9.145543,9.34,100,22,0.1198299,18.39795,21.17214,2.774187
8254,280720001,1649,6594,d27 h06 m59 s58,1,0,0,1365963254000000000,4/19/2023 18:13:56,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 1:13:54,1368321252000000000,0,3928,10.23461,10.44,100,27.66667,0.1104327,18.33553,26.51462,8.179085
2803,280720001,1649,6602,d27 h02 m55 s02,1,0,0,1365975654000000000,4/19/2023 21:40:36,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 0:35:38,1368318956000000000,0,3908,10.45233,10.66,100,9,0.1398027,24.61883,27.56255,2.943718
4014,280720001,1649,6610,d27 h02 m34 s59,1,0,0,1365976917000000000,4/19/2023 22:01:39,1/1/0001 0:00:00,1/1/0001 0:00:00,5/17/2023 0:36:38,1368319016000000000,0,3904,12.41807,12.61,100,18.66667,0.1250161,28.88112,32.01681,3.135689
