SerialNumber,PartNumber,ReceiverLine,ReceiverStation,AcquisitionDuration,SegmentCount,CSACLolCount,MinutesTillFirstCSACLol,StartPhaseMeasurementNS,AcqStartTimeDTUTC,FirstCSACLolDTUTC,LastCSACLolDTUTC,AcqEndTimeDTUTC,EndPhaseMeasurementNS,CSACAlarmCount,NumberOfLogRecords,AvgHeaterPower,MaxHeaterPower,BatteryChargeLevelInitial,BatteryChargeLevelFinal,BatteryDischargeRatePerHour,InitialHumidity,FinalHumidity,HumidityChange
3999,280720001,1685,5130,d27 h11 m43 s16,1,0,0,1366060715000000000,4/20/2023 21:18:17,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 9:01:33,1368435711000000000,0,3960,17.75657,18.05,100,10,0.1364213,27.12885,30.51816,3.389311
6350,280720001,1685,5138,d27 h11 m43 s50,1,0,0,1366060715000000000,4/20/2023 21:18:17,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 9:02:07,1368435745000000000,0,3960,15.01451,15.27,100,27.66667,0.1096407,28.24819,32.37258,4.124392
2384,280720001,1685,5146,d27 h12 m16 s32,1,0,0,1366058747000000000,4/20/2023 20:45:29,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 9:02:01,1368435739000000000,0,3964,11.90461,12.14,100,19,0.1226761,24.14748,27.00444,2.85696
1239,280720001,1685,5154,d27 h12 m17 s06,1,0,0,1366058747000000000,4/20/2023 20:45:29,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 9:02:35,1368435773000000000,0,3964,12.13819,12.36,100,17,0.1257033,28.72456,32.69236,3.967806
7361,280720001,1685,5162,d27 h12 m17 s15,1,0,0,1366058747000000000,4/20/2023 20:45:29,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 9:02:44,1368435782000000000,0,3964,13.18482,13.45,100,24.33333,0.1145965,28.08448,32.30977,4.225288
15012,280720003,1685,5170,d27 h12 m17 s27,1,0,0,1366058747000000000,4/20/2023 20:45:29,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 9:02:56,1368435794000000000,0,3964,11.75703,12.02,100,33.33333,0.1009656,27.21002,31.89789,4.68787
8623,280720001,1685,5178,d27 h12 m17 s26,1,0,0,1366058747000000000,4/20/2023 20:45:29,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 9:02:55,1368435793000000000,0,3964,10.44653,10.65,100,18,0.1241878,17.19448,20.01401,2.819525
15392,280720003,1685,5186,d27 h11 m38 s58,1,0,0,1366061063000000000,4/20/2023 21:24:05,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 9:03:03,1368435801000000000,3958,3960,8.949211,9.14,100,27.33333,0.1101595,13.19341,15.7062,2.51279
3358,280720001,1685,5194,d27 h11 m44 s56,1,0,0,1366060715000000000,4/20/2023 21:18:17,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 9:03:13,1368435811000000000,0,3960,13.30998,13.56,100,6.666667,0.141468,24.71158,27.53224,2.820656
8562,280720001,1685,5202,d27 h12 m17 s50,1,0,0,1366058747000000000,4/20/2023 20:45:29,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 9:03:19,1368435817000000000,0,3964,10.46573,10.7,100,14.66667,0.1292347,27.16521,32.24002,5.07481
15898,280720003,1685,5210,d27 h12 m18 s09,1,0,0,1366058747000000000,4/20/2023 20:45:29,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 9:03:38,1368435836000000000,3962,3964,11.99345,12.25,100,37.33333,0.094906,11.25602,12.73152,1.475508
6720,280720001,1685,5218,d27 h12 m18 s15,1,0,0,1366058747000000000,4/20/2023 20:45:29,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 9:03:44,1368435842000000000,0,3964,9.417168,9.61,100,22.66667,0.1171177,27.07267,30.15881,3.08614
2272,280720001,1685,5226,d27 h10 m23 s52,1,0,0,1366065655000000000,4/20/2023 22:40:37,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 9:04:29,1368435887000000000,0,3952,8.437507,8.61,100,13.66667,0.1311264,25.58314,28.50109,2.917953
2078,280720001,1685,5234,d27 h12 m18 s44,1,0,0,1366058747000000000,4/20/2023 20:45:29,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 9:04:13,1368435871000000000,0,3964,10.26657,10.51,100,20.66667,0.1201452,25.7005,28.76987,3.06937
455,280720001,1685,5242,d27 h11 m08 s00,1,0,0,1366061934000000000,4/20/2023 21:38:36,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:46:36,1368434814000000000,0,3956,16.90961,17.18,100,12.33333,0.1330029,24.1634,25.90043,1.737028
7905,280720001,1685,5250,d27 h12 m01 s14,1,0,0,1366058747000000000,4/20/2023 20:45:29,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:46:43,1368434821000000000,0,3960,9.866609,10.07,100,33.66667,0.1005019,25.50106,28.79251,3.291443
7753,280720001,1685,5258,d27 h10 m15 s21,1,0,0,1366065112000000000,4/20/2023 22:31:34,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:46:55,1368434833000000000,3950,3952,12.74213,12.95,100,25.66667,0.1129247,17.06409,19.8997,2.835609
15440,280720003,1685,5266,d27 h16 m39 s59,1,0,0,1366042213000000000,4/20/2023 16:09:55,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:49:54,1368435012000000000,0,3988,11.30825,11.54,100,26.33333,0.1108325,21.7021,51.75575,30.05365
15779,280720003,1685,5274,d27 h12 m01 s52,1,0,0,1366058747000000000,4/20/2023 20:45:29,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:47:21,1368434859000000000,3960,3960,10.44374,10.66,100,32,0.1030254,15.93663,17.59094,1.654309
965,280720001,1685,5282,d27 h12 m01 s59,1,0,0,1366058747000000000,4/20/2023 20:45:29,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:47:28,1368434866000000000,0,3960,10.15563,10.36,100,20,0.121206,30.72231,33.23572,2.513416
1295,280720001,1685,5290,d27 h10 m02 s19,1,0,0,1366065959000000000,4/20/2023 22:45:41,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:48:00,1368434898000000000,0,3948,10.43178,10.65,100,15.33333,0.1286652,28.50657,30.25238,1.745811
3479,280720001,1685,5298,d27 h13 m10 s49,1,0,0,1366054631000000000,4/20/2023 19:36:53,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:47:42,1368434880000000000,0,3968,11.87874,12.1,100,13.66667,0.1305746,29.09579,32.17201,3.076221
4069,280720001,1685,5306,d27 h13 m10 s57,1,0,0,1366054631000000000,4/20/2023 19:36:53,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:47:50,1368434888000000000,0,3968,14.76014,15.04,100,6,0.1421695,22.81262,25.80286,2.990234
8465,280720001,1685,5314,d27 h13 m11 s18,1,0,0,1366054631000000000,4/20/2023 19:36:53,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:48:11,1368434909000000000,0,3968,9.970709,10.19,100,13.33333,0.1310771,19.78792,23.26054,3.472616
1380,280720001,1685,5322,d27 h13 m11 s26,1,0,0,1366054631000000000,4/20/2023 19:36:53,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:48:19,1368434917000000000,0,3968,11.95281,12.21,100,8,0.1391429,24.94818,28.57868,3.630499
8375,280720001,1685,5330,d27 h13 m11 s34,1,0,0,1366054631000000000,4/20/2023 19:36:53,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:48:27,1368434925000000000,0,3968,9.569221,9.79,100,16.66667,0.1260349,19.38919,23.06922,3.680031
8561,280720001,1685,5338,d27 h13 m11 s41,1,0,0,1366054631000000000,4/20/2023 19:36:53,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:48:34,1368434932000000000,0,3968,12.98213,13.25,100,14,0.1300676,20.83298,24.22167,3.388689
8599,280720001,1685,5346,d27 h13 m11 s57,1,0,0,1366054631000000000,4/20/2023 19:36:53,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:48:50,1368434948000000000,3967,3968,10.51199,10.72,100,22.66667,0.1169592,29.39386,34.92024,5.526382
6386,280720001,1685,5354,d27 h12 m21 s01,1,0,0,1366057700000000000,4/20/2023 20:28:02,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:49:03,1368434961000000000,0,3964,11.9992,12.22,100,18.66667,0.123167,26.46013,31.35427,4.894142
3146,280720001,1685,5362,d27 h13 m12 s18,1,0,0,1366054631000000000,4/20/2023 19:36:53,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:49:11,1368434969000000000,0,3968,10.56946,10.78,100,18.33333,0.1235119,23.93325,27.01908,3.085833
2797,280720001,1685,5370,d27 h13 m12 s32,1,0,0,1366054631000000000,4/20/2023 19:36:53,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:49:25,1368434983000000000,0,3968,11.31916,11.56,100,15.33333,0.1280483,22.04256,24.66873,2.626169
15502,280720003,1685,5378,d27 h13 m12 s26,1,0,0,1366054631000000000,4/20/2023 19:36:53,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:49:19,1368434977000000000,0,3968,10.02522,10.22,100,31,0.1043546,28.91824,33.0474,4.129162
7300,280720001,1685,5386,d27 h12 m43 s01,1,0,0,1366055600000000000,4/20/2023 19:53:02,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:36:03,1368434181000000000,0,3968,10.90822,11.13,100,21,0.1195671,25.01725,28.47366,3.456404
683,280720001,1685,5394,d27 h12 m42 s24,1,0,0,1366055600000000000,4/20/2023 19:53:02,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:35:26,1368434144000000000,0,3964,9.461024,9.68,100,21,0.1195689,26.3795,28.33009,1.950588
3537,280720001,1685,5402,d27 h12 m44 s21,1,0,0,1366055600000000000,4/20/2023 19:53:02,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:37:23,1368434261000000000,0,3964,15.33738,15.63,100,12.33333,0.1326797,25.49743,27.45331,1.955879
7182,280720001,1685,5410,d27 h12 m42 s12,1,0,0,1366055600000000000,4/20/2023 19:53:02,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:35:14,1368434132000000000,0,3964,10.45558,10.67,100,18.33333,0.1236057,27.21701,29.82461,2.607599
15643,280720003,1685,5418,d27 h12 m42 s05,1,0,0,1366055600000000000,4/20/2023 19:53:02,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:35:07,1368434125000000000,0,3964,11.83026,12.11,100,18.33333,0.123606,30.53921,45.89695,15.35774
7600,280720001,1685,5426,d27 h12 m41 s44,1,0,0,1366055600000000000,4/20/2023 19:53:02,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:34:46,1368434104000000000,0,3964,15.67303,15.97,100,19.66667,0.121589,23.54357,25.24567,1.702105
8532,280720001,1685,5434,d27 h12 m44 s52,1,0,0,1366055600000000000,4/20/2023 19:53:02,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:37:54,1368434292000000000,0,3968,10.53745,10.75,100,14,0.1301556,20.38287,23.11066,2.727795
1119,280720001,1685,5442,d27 h12 m00 s03,1,0,0,1366058095000000000,4/20/2023 20:34:37,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:34:40,1368434098000000000,0,3960,9.560492,9.79,100,15.66667,0.1277776,24.64267,28.03139,3.388721
2120,280720001,1685,5450,d27 h12 m41 s28,1,0,0,1366055600000000000,4/20/2023 19:53:02,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:34:30,1368434088000000000,0,3964,16.27279,16.55,100,14,0.1301667,30.92012,34.91786,3.997736
15611,280720003,1685,5458,d27 h12 m41 s23,1,0,0,1366055600000000000,4/20/2023 19:53:02,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:34:25,1368434083000000000,0,3964,9.587203,9.79,100,22.66667,0.1170494,31.99724,39.77292,7.775679
3868,280720001,1685,5466,d27 h12 m41 s01,1,0,0,1366055600000000000,4/20/2023 19:53:02,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:34:03,1368434061000000000,0,3964,11.36168,11.59,100,12.66667,0.1321863,28.40801,33.30743,4.89942
2127,280720001,1685,5474,d27 h12 m41 s08,1,0,0,1366055600000000000,4/20/2023 19:53:02,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:34:10,1368434068000000000,0,3964,12.27748,12.5,100,18.66667,0.1231045,24.83946,28.64279,3.803328
834,280720001,1685,5482,d27 h12 m40 s47,1,0,0,1366055600000000000,4/20/2023 19:53:02,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:33:49,1368434047000000000,0,3964,11.31468,11.52,100,14.66667,0.1291599,28.73279,33.24053,4.507744
7040,280720001,1685,5490,d27 h12 m45 s55,1,0,0,1366055600000000000,4/20/2023 19:53:02,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:38:57,1368434355000000000,0,3968,11.15742,11.39,100,18,0.1240985,24.50873,27.26684,2.75811
4109,280720001,1685,5498,d27 h12 m40 s33,1,0,0,1366055600000000000,4/20/2023 19:53:02,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:33:35,1368434033000000000,0,3964,10.73801,10.95,100,12,0.1331969,28.9265,33.10164,4.17514
7795,280720001,1685,5506,d27 h12 m40 s26,1,0,0,1366055600000000000,4/20/2023 19:53:02,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:33:28,1368434026000000000,0,3964,10.71415,10.93,100,24,0.1150341,24.57323,28.12153,3.548304
3202,280720001,1685,5514,d27 h12 m40 s15,1,0,0,1366055600000000000,4/20/2023 19:53:02,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:33:17,1368434015000000000,0,3964,11.26249,11.46,100,16.66667,0.1261344,22.70495,25.4798,2.774845
6383,280720001,1685,5522,d27 h12 m40 s06,1,0,0,1366055600000000000,4/20/2023 19:53:02,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:33:08,1368434006000000000,0,3964,10.39145,10.59,100,20.33333,0.120585,22.40575,25.49284,3.08709
2053,280720001,1685,5530,d27 h12 m31 s28,1,0,0,1366055600000000000,4/20/2023 19:53:02,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:24:30,1368433488000000000,0,3964,14.76877,15.04,100,6.666667,0.1413019,27.31167,29.16164,1.84997
1402,280720001,1685,5538,d27 h12 m27 s53,1,0,0,1366055600000000000,4/20/2023 19:53:02,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:20:55,1368433273000000000,0,3964,14.30499,14.56,100,8,0.1392959,25.90399,27.90317,1.999182
3527,280720001,1685,5546,d27 h12 m28 s17,1,0,0,1366055600000000000,4/20/2023 19:53:02,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:21:19,1368433297000000000,0,3964,9.968651,10.17,100,17.66667,0.1246585,27.6475,30.12915,2.481646
8001,280720001,1685,5554,d27 h12 m28 s35,1,0,0,1366055600000000000,4/20/2023 19:53:02,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:21:37,1368433315000000000,0,3964,11.20985,11.42,96,29,0.1014419,21.54353,24.29542,2.751896
8411,280720001,1685,5562,d27 h12 m28 s45,1,0,0,1366055600000000000,4/20/2023 19:53:02,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:21:47,1368433325000000000,0,3964,12.59048,12.79,100,15.33333,0.1281898,24.88371,30.16877,5.285065
8523,280720001,1685,5570,d27 h12 m28 s57,1,0,0,1366055600000000000,4/20/2023 19:53:02,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:21:59,1368433337000000000,0,3964,11.37314,11.6,100,14.33333,0.1297032,24.74049,29.37855,4.638062
3560,280720001,1685,5578,d27 h12 m29 s18,1,0,0,1366055600000000000,4/20/2023 19:53:02,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:22:20,1368433358000000000,0,3964,10.66293,10.89,98.66666,14,0.128188,23.0146,26.1144,3.099798
15085,280720003,1685,5586,d27 h12 m29 s24,1,0,0,1366055600000000000,4/20/2023 19:53:02,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:22:26,1368433364000000000,3963,3964,11.08077,11.29,100,41.33333,0.08882295,30.6121,37.71909,7.106991
583,280720001,1685,5594,d27 h11 m48 s08,1,0,0,1366058095000000000,4/20/2023 20:34:37,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:22:45,1368433383000000000,0,3960,10.25146,10.46,92.66666,14,0.1192276,24.25047,27.34055,3.090073
6228,280720001,1685,5602,d27 h12 m30 s02,1,0,0,1366055600000000000,4/20/2023 19:53:02,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:23:04,1368433402000000000,0,3964,10.93612,11.13,100,24.33333,0.1145596,26.22483,31.40616,5.181326
8184,280720001,1685,5610,d27 h12 m30 s15,1,0,0,1366055600000000000,4/20/2023 19:53:02,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:23:17,1368433415000000000,0,3964,10.14123,10.33,100,20,0.1211196,19.66925,22.77279,3.103542
251,280720001,1685,5618,d27 h11 m48 s51,1,0,0,1366058095000000000,4/20/2023 20:34:37,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:23:28,1368433426000000000,0,3960,12.55887,12.8,100,10.66667,0.1353917,25.65973,28.93383,3.274101
15166,280720003,1685,5626,d27 h12 m30 s31,1,0,0,1366055600000000000,4/20/2023 19:53:02,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:23:33,1368433431000000000,3963,3964,11.5023,11.76,100,24.33333,0.1145582,27.48959,35.76834,8.278751
605,280720001,1685,5634,d27 h12 m43 s36,1,0,0,1366055600000000000,4/20/2023 19:53:02,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:36:38,1368434216000000000,0,3968,9.971118,10.17,95.66666,7,0.1341957,24.43498,26.9902,2.555214
1445,280720001,1685,5642,d27 h12 m30 s09,1,0,0,1366055600000000000,4/20/2023 19:53:02,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:23:11,1368433409000000000,0,3964,9.387592,9.58,100,15.66667,0.1276806,24.05053,27.4394,3.388876
7130,280720001,1685,5650,d27 h11 m58 s11,1,0,0,1366057523000000000,4/20/2023 20:25:05,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:23:16,1368433414000000000,0,3960,12.29703,12.51,100,23.66667,0.1156619,26.6045,30.10488,3.500381
15857,280720003,1685,5658,d27 h12 m29 s58,1,0,0,1366055600000000000,4/20/2023 19:53:02,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:23:00,1368433398000000000,0,3964,11.0502,11.24,100,23,0.1165784,31.20157,36.33059,5.129025
7837,280720001,1685,5666,d27 h12 m29 s51,1,0,0,1366055600000000000,4/20/2023 19:53:02,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:22:53,1368433391000000000,0,3964,12.89658,13.12,100,21.66667,0.1185975,22.55827,25.2184,2.660124
1482,280720001,1685,5674,d27 h11 m20 s55,1,0,0,1366058747000000000,4/20/2023 20:45:29,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:06:24,1368432402000000000,0,3956,11.97151,12.19,100,13,0.1319484,24.39152,25.24644,0.8549175
649,280720001,1685,5682,d27 h11 m21 s21,1,0,0,1366058747000000000,4/20/2023 20:45:29,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:06:50,1368432428000000000,0,3956,11.81989,12.08,100,15.66667,0.1279026,25.02719,25.88851,0.8613262
623,280720001,1685,5690,d27 h11 m14 s15,1,0,0,1366060715000000000,4/20/2023 21:18:17,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:32:32,1368433970000000000,0,3956,14.26266,14.57,100,13.66667,0.1309594,29.58223,31.14385,1.561617
254,280720001,1685,5698,d27 h10 m49 s34,1,0,0,1366060715000000000,4/20/2023 21:18:17,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:07:51,1368432489000000000,0,3956,10.20474,10.39,100,20.33333,0.1209221,22.45402,23.89067,1.436655
6420,280720001,1685,5706,d27 h10 m49 s45,1,0,0,1366060715000000000,4/20/2023 21:18:17,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:08:02,1368432500000000000,0,3956,11.24853,11.5,100,24,0.1153562,26.12937,29.01957,2.8902
3140,280720001,1685,5714,d27 h11 m22 s48,1,0,0,1366058747000000000,4/20/2023 20:45:29,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:08:17,1368432515000000000,0,3960,9.827375,10.11,100,15,0.128909,23.72214,25.99098,2.268845
6579,280720001,1685,5722,d27 h11 m23 s02,1,0,0,1366058747000000000,4/20/2023 20:45:29,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:08:31,1368432529000000000,0,3960,13.19767,13.46,100,22.66667,0.1172812,24.82625,27.03351,2.207264
8135,280720001,1685,5730,d27 h09 m39 s52,1,0,0,1366065112000000000,4/20/2023 22:31:34,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:11:26,1368432704000000000,0,3948,9.139379,9.32,100,24,0.1155605,25.12934,27.89904,2.769699
15412,280720003,1685,5738,d27 h11 m23 s53,1,0,0,1366058747000000000,4/20/2023 20:45:29,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:09:22,1368432580000000000,0,3800,11.01874,11.22,100,0.3333333,0.1511479,22.00564,23.87217,1.866535
8311,280720001,1685,5746,d27 h10 m45 s47,1,0,0,1366061063000000000,4/20/2023 21:24:05,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:09:52,1368432610000000000,0,3956,14.01284,14.27,100,13.66667,0.1310537,18.43425,20.50655,2.0723
1076,280720001,1685,5754,d27 h11 m24 s54,1,0,0,1366058747000000000,4/20/2023 20:45:29,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:10:23,1368432641000000000,0,3960,12.43633,12.65,100,20.66667,0.1203087,26.01288,28.47983,2.466946
2510,280720001,1685,5762,d27 h11 m25 s09,1,0,0,1366058747000000000,4/20/2023 20:45:29,1/1/0001 0:00:00,1/1/0001 0:00:00,5/18/2023 8:10:38,1368432656000000000,0,3960,10.51459,10.7,100,17.33333,0.1253628,24.31927,26.87696,2.557695
