SerialNumber,PartNumber,ReceiverLine,ReceiverStation,AcquisitionDuration,SegmentCount,CSACLolCount,MinutesTillFirstCSACLol,StartPhaseMeasurementNS,AcqStartTimeDTUTC,FirstCSACLolDTUTC,LastCSACLolDTUTC,AcqEndTimeDTUTC,EndPhaseMeasurementNS,CSACAlarmCount,NumberOfLogRecords,AvgHeaterPower,MaxHeaterPower,BatteryChargeLevelInitial,BatteryChargeLevelFinal,BatteryDischargeRatePerHour,InitialHumidity,FinalHumidity,HumidityChange
3504,280720001,1577,5106,d23 h12 m02 s07,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 2:37:35,1367807873000000000,0,3384,15.26786,15.53,100,22.33333,0.1376982,25.08103,28.13307,3.052042
369,280720001,1577,5114,d23 h12 m16 s01,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 2:51:29,1367808707000000000,0,3388,10.04109,10.23,100,31,0.1222825,24.44291,26.69616,2.253254
2792,280720001,1577,5122,d23 h12 m02 s21,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 2:37:49,1367807887000000000,0,3384,10.81475,11.02,100,42.33333,0.1022388,32.19736,37.61009,5.412735
2207,280720001,1577,5130,d23 h12 m11 s27,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 2:46:55,1367808433000000000,0,3384,10.54531,10.73,99.33334,26.66667,0.128798,22.42612,25.24237,2.81625
7881,280720001,1577,5138,d23 h12 m02 s54,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 2:38:22,1367807920000000000,0,3388,10.95826,11.17,100,43,0.1010552,25.37598,27.89703,2.521046
6494,280720001,1577,5146,d23 h12 m02 s47,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 2:38:15,1367807913000000000,0,3388,9.127027,9.33,100,41,0.1046013,27.53878,30.36834,2.829557
3273,280720001,1577,5154,d23 h12 m03 s05,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 2:38:33,1367807931000000000,0,3388,12.87846,13.11,100,26.33333,0.1306027,23.68262,25.85265,2.170033
3020,280720001,1577,5162,d23 h12 m03 s17,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 2:38:45,1367807943000000000,0,3388,10.98009,11.24,100,29.33333,0.1252833,25.55463,28.0631,2.508467
15035,280720003,1577,5170,d23 h12 m03 s23,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 2:38:51,1367807949000000000,0,3388,11.91375,12.12,100,64.66666,0.06264149,30.37637,35.59584,5.219469
6983,280720001,1577,5178,d23 h21 m03 s28,1,0,0,1365744646000000000,4/17/2023 5:30:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 2:33:56,1367807654000000000,0,3440,10.05483,10.3,100,43,0.09946641,25.9948,28.34799,2.353186
1384,280720001,1577,5186,d23 h11 m57 s45,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 2:33:13,1367807611000000000,0,3384,11.6173,11.9,100,24.66667,0.1335786,26.58159,29.36024,2.778643
197,280720001,1577,5194,d23 h11 m57 s35,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 2:33:03,1367807601000000000,0,3384,16.41807,16.72,92.66666,17,0.1341703,16.5476,17.54341,0.9958057
7611,280720001,1577,5202,d23 h11 m57 s06,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 2:32:34,1367807572000000000,0,3384,10.22649,10.44,100,46,0.09575289,26.98426,29.42726,2.442999
3385,280720001,1577,5210,d24 h15 m56 s19,1,0,0,1365676522000000000,4/16/2023 10:35:04,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 2:31:23,1367807501000000000,3552,3552,11.21038,11.49,100,27.33333,0.1227605,23.79609,26.48658,2.690483
2808,280720001,1577,5218,d23 h11 m54 s46,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 2:30:14,1367807432000000000,0,3384,10.81688,11.04,100,42.66667,0.1016706,27.24689,30.33339,3.086498
3866,280720001,1577,5226,d23 h11 m54 s28,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 2:29:56,1367807414000000000,3384,3384,9.883236,10.08,100,47.66667,0.09280477,28.57951,32.27909,3.699587
2723,280720001,1577,5234,d23 h11 m53 s57,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 2:29:25,1367807383000000000,0,3384,9.621355,9.83,100,29,0.125909,23.16028,25.13138,1.971098
222,280720001,1577,5242,d23 h11 m41 s43,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 2:17:11,1367806649000000000,0,3384,20.72589,21.1,100,26,0.1312766,24.64029,26.42307,1.78278
1914,280720001,1577,5250,d23 h11 m41 s34,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 2:17:02,1367806640000000000,0,3384,16.94471,17.24,100,30.33333,0.1235898,23.06339,24.12169,1.058302
6404,280720001,1577,5258,d23 h10 m38 s26,1,0,0,1365781149000000000,4/17/2023 15:38:51,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 2:17:17,1367806655000000000,3376,3376,10.83017,11.04,100,46.33333,0.09538358,23.62411,27.49324,3.869131
357,280720001,1577,5266,d23 h12 m26 s19,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 3:01:47,1367809325000000000,0,3384,10.19549,10.41,100,31,0.1222454,25.1448,26.97364,1.828836
6669,280720001,1577,5274,d23 h11 m42 s15,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 2:17:43,1367806681000000000,0,3384,11.36282,11.56,100,34,0.1170827,29.00908,32.94019,3.931112
7476,280720001,1577,5282,d23 h11 m42 s27,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 2:17:55,1367806693000000000,0,3384,10.74343,10.97,99.66666,42.66667,0.1011163,28.00298,32.89903,4.896049
3743,280720001,1577,5290,d23 h11 m42 s50,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 2:18:18,1367806716000000000,0,3384,13.12115,13.38,100,26.66667,0.1300896,25.06537,27.26214,2.196774
2125,280720001,1577,5298,d23 h11 m42 s58,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 2:18:26,1367806724000000000,0,3384,10.81307,11.02,100,30.66667,0.1229934,25.66711,27.57945,1.912346
8379,280720001,1577,5306,d23 h11 m43 s04,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 2:18:32,1367806730000000000,0,3384,11.83892,12.08,100,34,0.1170799,21.61112,24.25648,2.645357
1693,280720001,1577,5314,d23 h11 m43 s13,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 2:18:41,1367806739000000000,0,3384,10.35855,10.59,100,30,0.1241751,26.00826,28.95594,2.947683
6290,280720001,1577,5322,d23 h11 m43 s20,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 2:18:48,1367806746000000000,0,3384,10.58314,10.8,100,41,0.1046615,22.23826,24.80828,2.570026
7610,280720001,1577,5330,d23 h11 m43 s28,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 2:18:56,1367806754000000000,0,3384,10.77917,10.96,100,42.33333,0.1022958,28.33838,31.28265,2.944271
15712,280720003,1577,5338,d23 h11 m43 s38,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 2:19:06,1367806764000000000,0,3384,11.59121,11.81,100,30,0.1241735,33.03839,35.85199,2.813595
15627,280720003,1577,5346,d23 h11 m43 s57,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 2:19:25,1367806783000000000,0,3384,10.07918,10.28,100,38,0.1099812,29.8545,33.20298,3.348482
2813,280720001,1577,5354,d23 h11 m44 s04,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 2:19:32,1367806790000000000,0,3384,8.991636,9.28,100,22.33333,0.1377717,26.34438,28.57954,2.235167
3205,280720001,1577,5362,d23 h11 m44 s14,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 2:19:42,1367806800000000000,0,3384,11.02447,11.23,100,27.33333,0.1289017,25.72512,28.04094,2.315813
2689,280720001,1577,5370,d23 h11 m44 s31,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 2:19:59,1367806817000000000,3383,3384,11.20522,11.41,100,51.66667,0.08573662,33.28989,37.0723,3.782413
4128,280720001,1577,5378,d23 h11 m44 s24,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 2:19:52,1367806810000000000,0,3384,10.87679,11.09,100,22.66667,0.1371791,22.20858,24.08633,1.877748
2067,280720001,1577,5386,d23 h10 m27 s38,1,314,6662.86666666667,1365781149000000000,4/17/2023 15:38:51,4/22/2023 6:41:43,5/11/2023 2:00:14,5/11/2023 2:06:29,1367806007000000000,8,3376,11.95868,12.18,100,18.33333,0.1451954,25.5903,28.76946,3.179157
1710,280720001,1577,5394,d23 h11 m31 s11,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 2:06:39,1367806017000000000,0,3384,11.77428,12,100,30.66667,0.1230362,23.83302,26.95335,3.120331
1376,280720001,1577,5402,d23 h13 m44 s38,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 4:20:06,1367814024000000000,0,3384,11.25235,11.46,100,29,0.1254985,29.55502,32.70716,3.152143
6303,280720001,1577,5410,d23 h11 m36 s18,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 2:11:46,1367806324000000000,0,3384,10.44782,10.66,100,32.66667,0.119469,20.65375,23.34245,2.6887
1372,280720001,1577,5418,d23 h11 m31 s36,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 2:07:04,1367806042000000000,0,3384,9.82347,10,100,25.66667,0.1319074,26.76241,30.25656,3.494143
1190,280720001,1577,5426,d23 h11 m31 s47,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 2:07:15,1367806053000000000,0,3384,20.08438,20.39,100,17.66667,0.1461029,27.5587,31.17762,3.618916
8559,280720001,1577,5434,d23 h11 m31 s56,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 2:07:24,1367806062000000000,0,3384,9.72718,9.95,100,30.33333,0.123625,21.38746,24.42253,3.035065
1149,280720001,1577,5442,d23 h11 m48 s38,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 2:24:06,1367807064000000000,0,3384,14.57351,14.82,100,19,0.1436653,29.70514,32.42031,2.715168
1020,280720001,1577,5450,d23 h11 m46 s32,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 2:22:00,1367806938000000000,0,3384,17.46204,17.75,100,31,0.1223891,26.59214,26.42536,-0.1667786
2859,280720001,1577,5458,d23 h11 m32 s50,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 2:08:18,1367806116000000000,0,3384,14.81809,15.08,100,25,0.1330856,24.90314,27.24098,2.337839
15619,280720003,1577,5466,d23 h11 m33 s01,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 2:08:29,1367806127000000000,0,3384,10.75765,10.97,100,38,0.1100168,27.89665,30.39032,2.493673
6507,280720001,1577,5474,d23 h11 m33 s14,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 2:08:42,1367806140000000000,0,3384,11.04905,11.24,100,41.66667,0.1035098,29.30558,31.85666,2.551077
3992,280720001,1577,5482,d23 h11 m33 s23,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 2:08:51,1367806149000000000,0,3384,12.11832,12.31,100,21,0.1401812,28.15008,30.51018,2.3601
3686,280720001,1577,5490,d23 h11 m33 s35,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 2:09:03,1367806161000000000,0,3384,10.51643,10.71,100,30.33333,0.123619,30.73311,33.20702,2.473909
7952,280720001,1577,5498,d23 h11 m33 s47,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 2:09:15,1367806173000000000,3382,3384,11.22085,11.42,100,48,0.09227007,16.6883,18.36082,1.672522
8157,280720001,1577,5506,d23 h11 m33 s56,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 2:09:24,1367806182000000000,0,3384,10.10063,10.31,100,36.66667,0.1123797,22.58601,24.1846,1.598581
3689,280720001,1577,5514,d23 h11 m34 s06,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 2:09:34,1367806192000000000,0,3384,10.51748,10.71,99,26.66667,0.1283488,24.68286,26.72412,2.041264
6749,280720001,1577,5522,d23 h11 m34 s18,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 2:09:46,1367806204000000000,0,3384,10.71302,10.94,100,42.66667,0.1017321,24.70956,26.53077,1.821209
6875,280720001,1577,5530,d23 h11 m14 s12,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 1:49:40,1367804998000000000,0,3380,9.85688,10.04,99.66666,44.66667,0.09764988,24.07845,26.73098,2.652529
2049,280720001,1577,5538,d23 h11 m14 s05,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 1:49:33,1367804991000000000,0,3380,13.09276,13.32,100,24.33333,0.134343,28.96593,32.07232,3.106388
6217,280720001,1577,5546,d23 h11 m30 s14,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 2:05:42,1367805960000000000,0,3380,9.661272,9.86,100,29.66667,0.1248143,29.22163,35.88787,6.666233
3117,280720001,1577,5554,d23 h11 m14 s29,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 1:49:57,1367805015000000000,0,3380,9.584261,9.78,100,32.66667,0.1195461,23.98228,26.5331,2.550823
3518,280720001,1577,5562,d23 h11 m14 s37,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 1:50:05,1367805023000000000,0,3380,13.20033,13.44,100,34,0.1171784,27.27512,29.85039,2.575266
3485,280720001,1577,5570,d23 h11 m14 s47,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 1:50:15,1367805033000000000,0,3380,10.76676,10.97,100,25.66667,0.131973,26.85115,29.68561,2.834459
618,280720001,1577,5578,d23 h11 m14 s54,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 1:50:22,1367805040000000000,0,3380,11.55299,11.76,98.66666,33.66667,0.115402,24.71022,26.9248,2.214581
642,280720001,1577,5586,d23 h11 m15 s00,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 1:50:28,1367805046000000000,0,3380,11.50353,11.71,100,27,0.129605,25.82575,28.25193,2.42618
3419,280720001,1577,5594,d23 h11 m29 s32,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 2:05:00,1367805918000000000,0,3380,11.09926,11.31,100,23,0.1366478,30.43532,33.21568,2.780357
2284,280720001,1577,5602,d23 h11 m29 s19,1,0,0,1365777346000000000,4/17/2023 14:35:28,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 2:04:47,1367805905000000000,0,3384,11.13171,11.35,100,23.33333,0.1360572,28.82167,30.38563,1.563965
8078,280720001,1577,5610,d23 h10 m12 s05,1,0,0,1365781149000000000,4/17/2023 15:38:51,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 1:50:56,1367805074000000000,0,3376,11.34416,11.54,100,39.66667,0.1073162,22.66595,25.32808,2.662134
2058,280720001,1577,5618,d23 h11 m14 s31,1,0,0,1365777421000000000,4/17/2023 14:36:43,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 1:51:14,1367805092000000000,0,3380,13.50121,13.77,100,27,0.1296068,28.61727,31.53172,2.914454
8362,280720001,1577,5626,d23 h11 m14 s45,1,0,0,1365777421000000000,4/17/2023 14:36:43,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 1:51:28,1367805106000000000,0,3380,13.68539,13.93,100,29.33333,0.1254633,27.00786,28.8122,1.804348
2667,280720001,1577,5634,d23 h11 m14 s53,1,0,0,1365777421000000000,4/17/2023 14:36:43,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 1:51:36,1367805114000000000,0,3380,10.35845,10.56,100,31.33333,0.1219119,23.2951,25.15707,1.861963
3408,280720001,1577,5642,d23 h11 m15 s13,1,0,0,1365777421000000000,4/17/2023 14:36:43,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 1:51:56,1367805134000000000,0,3380,9.647916,9.83,100,22.66667,0.1372975,20.96122,23.01435,2.053125
15621,280720003,1577,5650,d23 h11 m15 s21,1,0,0,1365777421000000000,4/17/2023 14:36:43,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 1:52:04,1367805142000000000,0,3380,10.64653,10.83,100,36,0.1136251,29.08729,32.58331,3.496025
7748,280720001,1577,5658,d23 h11 m15 s28,1,0,0,1365777421000000000,4/17/2023 14:36:43,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 1:52:11,1367805149000000000,0,3380,13.1308,13.35,100,34.66667,0.1159919,29.59676,32.65168,3.05492
3704,280720001,1577,5666,d23 h11 m15 s37,1,0,0,1365777421000000000,4/17/2023 14:36:43,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 1:52:20,1367805158000000000,0,3380,9.566336,9.73,100,36.66667,0.1124406,19.53719,21.12134,1.584145
8447,280720001,1577,5674,d23 h11 m01 s07,2,1,-1271961.98333333,1365777421000000000,4/17/2023 14:36:43,11/15/2020 7:14:44,11/15/2020 7:14:44,5/11/2023 1:37:50,1367804288000000000,0,3384,11.7014,11.89,100,31,0.1225537,19.94099,23.08264,3.141653
3050,280720001,1577,5682,d23 h11 m00 s57,1,0,0,1365777421000000000,4/17/2023 14:36:43,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 1:37:40,1367804278000000000,0,3380,14.30581,14.54,99,23.66667,0.1338032,27.94991,31.58853,3.638622
3816,280720001,1577,5690,d23 h11 m00 s48,1,0,0,1365777421000000000,4/17/2023 14:36:43,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 1:37:31,1367804269000000000,0,3380,10.94785,11.14,100,32,0.1207787,16.10434,18.13247,2.028133
15756,280720003,1577,5698,d23 h11 m00 s24,1,0,0,1365777421000000000,4/17/2023 14:36:43,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 1:37:07,1367804245000000000,3378,3380,10.09832,10.31,100,42.33333,0.1024263,23.71375,28.04565,4.331905
15755,280720003,1577,5706,d23 h11 m00 s39,1,0,0,1365777421000000000,4/17/2023 14:36:43,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 1:37:22,1367804260000000000,0,3380,10.81903,11.01,100,36.66667,0.1124904,29.81734,36.22828,6.410944
6646,280720001,1577,5714,d23 h09 m57 s51,1,0,0,1365781149000000000,4/17/2023 15:38:51,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 1:36:42,1367804220000000000,0,3372,14.37034,14.6,100,38.66667,0.109141,24.91356,27.75266,2.839106
1939,280720001,1577,5722,d23 h11 m03 s21,1,0,0,1365777421000000000,4/17/2023 14:36:43,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 1:40:04,1367804422000000000,0,3380,17.94851,18.25,100,20,0.1420818,25.27783,27.25812,1.980286
1658,280720001,1577,5730,d23 h10 m59 s46,1,0,0,1365777421000000000,4/17/2023 14:36:43,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 1:36:29,1367804207000000000,0,3380,11.66425,11.85,100,22,0.1385445,26.3804,29.34252,2.962126
3326,280720001,1577,5738,d23 h10 m59 s15,1,0,0,1365777421000000000,4/17/2023 14:36:43,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 1:35:58,1367804176000000000,0,3380,12.44043,12.64,100,27,0.1296654,24.26838,27.07661,2.808229
8320,280720001,1577,5746,d23 h10 m58 s56,2,1,-82458.7333333333,1365777421000000000,4/17/2023 14:36:43,2/19/2023 8:17:59,2/19/2023 8:17:59,5/11/2023 1:35:39,1367804157000000000,0,3380,10.81596,11.02,100,23.33333,0.1361795,16.98546,19.25245,2.266989
7613,280720001,1577,5754,d23 h10 m58 s46,1,0,0,1365777421000000000,4/17/2023 14:36:43,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 1:35:29,1367804147000000000,0,3380,10.94163,11.14,99.33334,41.33333,0.1030233,19.38665,21.49437,2.107721
3064,280720001,1577,5762,d23 h10 m58 s32,1,0,0,1365777421000000000,4/17/2023 14:36:43,1/1/0001 0:00:00,1/1/0001 0:00:00,5/11/2023 1:35:15,1367804133000000000,3378,3380,13.2043,13.45,99.66666,26.66667,0.1296681,18.37757,20.33961,1.962048
