SerialNumber,PartNumber,ReceiverLine,ReceiverStation,AcquisitionDuration,SegmentCount,CSACLolCount,MinutesTillFirstCSACLol,StartPhaseMeasurementNS,AcqStartTimeDTUTC,FirstCSACLolDTUTC,LastCSACLolDTUTC,AcqEndTimeDTUTC,EndPhaseMeasurementNS,CSACAlarmCount,NumberOfLogRecords,AvgHeaterPower,MaxHeaterPower,BatteryChargeLevelInitial,BatteryChargeLevelFinal,BatteryDischargeRatePerHour,InitialHumidity,FinalHumidity,HumidityChange
991,280720001,1757,5770,d27 h05 m59 s46,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 12:28:05,1368620903000000000,3924,3924,10.92852,11.14,100,43.66667,0.08613711,27.18972,30.80636,3.616642
2314,280720001,1757,5778,d27 h06 m25 s15,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 12:53:34,1368622432000000000,3924,3924,13.0703,13.3,100,10.66667,0.1365075,21.24668,23.50947,2.262783
8672,280720001,1757,5786,d27 h06 m00 s15,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 12:28:34,1368620932000000000,3924,3924,8.760479,8.94,100,49,0.07798116,28.61719,32.90111,4.283915
8802,280720001,1757,5794,d27 h06 m00 s46,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 12:29:05,1368620963000000000,0,3924,9.390543,9.6,100,8.666667,0.1396507,25.27929,28.47562,3.196335
3271,280720001,1757,5802,d27 h06 m30 s18,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 12:58:37,1368622735000000000,0,3924,12.30953,12.55,100,19,0.1237576,25.27036,27.74319,2.472832
469,280720001,1757,5810,d27 h06 m29 s06,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 12:57:25,1368622663000000000,0,3924,11.13458,11.33,100,11,0.1359848,25.81833,29.02182,3.203497
2315,280720001,1757,5818,d27 h06 m01 s02,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 12:29:21,1368620979000000000,0,3924,12.73002,12.98,100,9,0.1391401,24.8921,28.00527,3.113165
3529,280720001,1757,5826,d27 h06 m01 s32,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 12:29:51,1368621009000000000,0,3924,14.0859,14.36,100,10.33333,0.1370996,27.03672,30.06404,3.027315
2386,280720001,1757,5834,d27 h06 m05 s26,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 12:33:45,1368621243000000000,0,3928,10.0871,10.29,95,26.66667,0.1044708,25.67393,27.89703,2.223103
2320,280720001,1757,5842,d27 h06 m01 s54,2,1,-24913.3666666667,1366266517000000000,4/23/2023 6:28:19,4/5/2023 23:14:57,4/5/2023 23:14:57,5/20/2023 12:30:13,1368621031000000000,0,3928,17.57633,17.86,100,12,0.1345501,25.88136,29.18681,3.305452
3179,280720001,1757,5850,d27 h06 m01 s46,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 12:30:05,1368621023000000000,0,3924,12.82367,13.08,100,13.66667,0.1320022,26.30519,29.37871,3.073519
1107,280720001,1757,5858,d27 h06 m02 s15,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 12:30:34,1368621052000000000,0,3924,10.29434,10.49,100,18.33333,0.1248654,24.33758,27.25841,2.920832
2668,280720001,1757,5866,d27 h06 m02 s07,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 12:30:26,1368621044000000000,0,3924,11.78939,12,100,17.66667,0.1258852,27.29134,31.22464,3.933298
2911,280720001,1757,5874,d27 h06 m02 s34,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 12:30:53,1368621071000000000,0,3928,12.14735,12.37,100,13.66667,0.1319995,24.95912,27.56513,2.606009
561,280720001,1757,5882,d27 h06 m02 s44,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 12:31:03,1368621081000000000,0,3924,13.09037,13.35,100,15.66667,0.1289411,23.63327,26.44478,2.811506
240,280720001,1757,5890,d27 h06 m06 s58,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 12:35:17,1368621335000000000,0,3928,9.4172,9.62,100,30.33333,0.106505,28.89755,33.07675,4.179195
2684,280720001,1757,5898,d27 h06 m12 s09,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 12:40:28,1368621646000000000,0,3928,11.04524,11.27,100,18.33333,0.1248339,24.27018,27.05468,2.784496
2462,280720001,1757,5906,d27 h06 m55 s46,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 13:24:05,1368624263000000000,0,3932,11.08952,11.3,100,18.33333,0.1246954,22.36193,24.44044,2.07851
6307,280720001,1757,5914,d27 h06 m46 s21,1,0,0,1366266801000000000,4/23/2023 6:33:03,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 13:19:24,1368623982000000000,0,3928,10.84106,11.03,94,19,0.1145436,29.16899,31.88211,2.713121
15107,280720003,1757,5922,d27 h06 m32 s40,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 13:00:59,1368622877000000000,0,3928,10.05801,10.25,94.33334,27.33333,0.1023613,32.96584,38.00484,5.039001
2015,280720001,1757,5930,d27 h06 m32 s30,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 13:00:49,1368622867000000000,3927,3928,9.041325,9.24,100,11.66667,0.1349545,26.63,30.02653,3.396523
6512,280720001,1757,5938,d27 h06 m32 s16,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 13:00:35,1368622853000000000,0,3928,10.42567,10.63,100,20.33333,0.1217144,27.48982,29.97143,2.481607
2780,280720001,1757,5946,d27 h06 m32 s03,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 13:00:22,1368622840000000000,0,3928,9.878383,10.06,100,14.66667,0.1303726,27.98253,32.27072,4.288193
971,280720001,1757,5954,d27 h05 m27 s01,1,0,0,1366270408000000000,4/23/2023 7:33:10,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 13:00:11,1368622829000000000,0,3924,11.63028,11.85,100,17.66667,0.1259979,29.16975,32.01027,2.840517
7890,280720001,1757,5962,d27 h06 m31 s42,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 13:00:01,1368622819000000000,0,3928,10.75116,10.96,100,22,0.1191698,23.47391,25.99775,2.523834
1937,280720001,1757,5970,d27 h06 m31 s34,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 12:59:53,1368622811000000000,0,3928,9.349911,9.56,100,10.33333,0.1369948,23.66914,26.03796,2.36882
7876,280720001,1757,5978,d27 h06 m31 s21,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 12:59:40,1368622798000000000,0,3928,11.55444,11.78,100,28.33333,0.1094946,18.37836,19.81602,1.437651
15250,280720003,1757,5986,d27 h06 m31 s20,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 12:59:39,1368622797000000000,0,3928,12.18716,12.4,100,36.66667,0.09676269,17.95782,19.5478,1.589981
334,280720001,1757,5994,d27 h06 m31 s05,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 12:59:24,1368622782000000000,0,3928,13.92513,14.15,100,20.33333,0.121718,14.99435,15.93909,0.9447441
6796,280720001,1757,6002,d27 h06 m30 s58,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 12:59:17,1368622775000000000,3927,3928,15.97058,16.24,100,34.66667,0.09981928,24.18911,26.26604,2.076929
8635,280720001,1757,6010,d27 h06 m30 s48,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 12:59:07,1368622765000000000,0,3928,10.60875,10.84,100,20.66667,0.1212097,28.7708,32.06152,3.290718
749,280720001,1757,6018,d27 h06 m30 s36,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 12:58:55,1368622753000000000,3927,3928,10.607,10.83,100,28.66667,0.1089874,12.60021,13.5222,0.9219894
3619,280720001,1757,6026,d27 h06 m30 s22,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 12:58:41,1368622739000000000,0,3928,10.27313,10.48,100,21,0.1207017,18.50236,19.67373,1.171371
8525,280720001,1757,6034,d27 h06 m41 s04,2,1,-25157.9333333333,1366266517000000000,4/23/2023 6:28:19,4/5/2023 19:10:23,4/5/2023 19:10:23,5/20/2023 13:09:23,1368623381000000000,0,3932,10.6894,11.03,99,13.66667,0.1303427,22.98229,23.27351,0.2912197
2026,280720001,1757,6042,d27 h06 m29 s54,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 12:58:13,1368622711000000000,0,3928,16.30546,16.72,100,15,0.1298705,26.14908,28.33574,2.186663
3907,280720001,1757,6050,d27 h05 m35 s14,1,0,0,1366270408000000000,4/23/2023 7:33:10,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 13:08:24,1368623322000000000,0,3924,10.91145,11.16,100,15.33333,0.1295415,21.48922,22.83535,1.346127
2176,280720001,1757,6058,d27 h06 m29 s35,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 12:57:54,1368622692000000000,0,3928,10.77507,10.98,100,18,0.1252878,18.25426,19.88094,1.626675
349,280720001,1757,6066,d27 h06 m29 s27,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 12:57:46,1368622684000000000,0,3928,13.66393,13.93,100,11,0.1359836,20.84117,22.78203,1.940863
7083,280720001,1757,6074,d27 h06 m29 s17,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 12:57:36,1368622674000000000,0,3928,10.90153,11.09,100,21,0.120705,24.50451,26.3241,1.819595
15929,280720003,1757,6082,d27 h06 m39 s45,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 13:08:04,1368623302000000000,0,3928,10.98215,11.2,100,27.33333,0.1109987,25.94836,31.01502,5.066664
8783,280720001,1757,6090,d27 h05 m24 s07,1,0,0,1366270408000000000,4/23/2023 7:33:10,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 12:57:17,1368622655000000000,0,3924,10.61026,10.79,100,21.33333,0.1203955,30.93205,33.82158,2.889528
2231,280720001,1757,6098,d27 h06 m28 s44,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 12:57:03,1368622641000000000,0,3928,13.92794,14.18,100,20,0.1222347,25.6307,28.3785,2.747808
6635,280720001,1757,6106,d27 h06 m34 s23,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 13:02:42,1368622980000000000,3927,3928,9.975717,10.18,100,22.66667,0.1181432,18.72808,21.10583,2.377748
8294,280720001,1757,6114,d27 h06 m28 s15,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 12:56:34,1368622612000000000,0,3928,12.05756,12.28,100,14,0.1314039,15.8078,18.16792,2.360125
15298,280720003,1757,6122,d27 h06 m28 s25,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 12:56:44,1368622622000000000,0,3928,10.5508,10.78,100,26,0.113068,21.3553,25.67074,4.315443
909,280720001,1757,6130,d27 h06 m27 s55,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 12:56:14,1368622592000000000,0,3928,12.30684,12.56,100,16,0.1283491,23.95086,27.91683,3.965975
7817,280720001,1757,6138,d27 h06 m28 s03,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 12:56:22,1368622600000000000,0,3928,10.81791,11.03,100,20.33333,0.1217275,26.37723,29.86509,3.487858
564,280720001,1757,6146,d27 h06 m27 s39,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 12:55:58,1368622576000000000,0,3928,12.44645,12.69,100,8.333333,0.1400644,27.07306,30.55571,3.482651
383,280720001,1757,6154,d27 h06 m34 s58,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 13:03:17,1368623015000000000,0,3928,12.47952,12.72,100,17,0.1267983,24.54849,27.37891,2.830421
6935,280720001,1757,6162,d27 h06 m42 s39,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 13:10:58,1368623476000000000,0,3928,10.70392,10.91,100,26.33333,0.1125179,24.47453,27.66035,3.185814
2206,280720001,1757,6170,d27 h06 m27 s21,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 12:55:40,1368622558000000000,0,3928,10.13959,10.35,100,18.33333,0.1247856,24.21371,27.27803,3.064323
4151,280720001,1757,6178,d27 h06 m27 s26,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 12:55:45,1368622563000000000,3927,3928,9.870034,10.06,100,14.66667,0.1303879,19.85719,22.85759,3.000391
2800,280720001,1757,6186,d27 h04 m35 s48,1,0,0,1366273173000000000,4/23/2023 8:19:15,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 12:55:03,1368622521000000000,3916,3916,13.52518,13.75,98.33334,17.66667,0.1236088,22.13657,24.30858,2.17201
922,280720001,1757,6194,d27 h06 m41 s44,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 13:10:03,1368623421000000000,0,3928,9.909448,10.11,100,29.66667,0.1074291,19.96007,21.81817,1.858099
6698,280720001,1757,6202,d27 h07 m15 s40,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 13:43:59,1368625457000000000,3932,3932,10.41544,10.6,100,21.66667,0.1195452,19.02266,22.00962,2.986956
7152,280720001,1757,6210,d27 h07 m15 s23,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 13:43:42,1368625440000000000,0,3932,10.6196,10.82,98.66666,20.33333,0.1195461,15.95134,17.83552,1.884185
8546,280720001,1757,6218,d27 h07 m15 s14,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 13:43:33,1368625431000000000,0,3932,10.02157,10.23,100,18.66667,0.1241249,22.51551,24.90113,2.38562
1368,280720001,1757,6226,d27 h07 m14 s59,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 13:43:18,1368625416000000000,0,3932,16.64403,16.95,99.33334,6.666667,0.1414219,29.683,32.47123,2.788237
2836,280720001,1757,6234,d27 h07 m14 s49,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 13:43:08,1368625406000000000,0,3932,13.00337,13.27,100,14.66667,0.1302308,26.50888,28.97102,2.462143
1438,280720001,1757,6242,d27 h05 m23 s46,1,0,0,1366273173000000000,4/23/2023 8:19:15,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 13:43:01,1368625399000000000,0,3924,12.14898,12.36,100,13.66667,0.1321302,27.08922,29.58897,2.499754
3758,280720001,1757,6250,d27 h07 m14 s35,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 13:42:54,1368625392000000000,0,3932,13.7463,13.98,100,16.33333,0.127688,27.31927,29.86726,2.547987
7461,280720001,1757,6258,d27 h07 m14 s24,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 13:42:43,1368625381000000000,0,3932,11.74635,11.97,95.66666,18.33333,0.1180229,22.18605,23.92203,1.735983
8345,280720001,1757,6266,d27 h07 m14 s15,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 13:42:34,1368625372000000000,0,3932,9.416644,9.59,100,15.66667,0.1287065,20.11293,22.64882,2.535891
15725,280720003,1757,6274,d27 h07 m18 s43,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 13:47:02,1368625640000000000,0,3932,9.274693,9.46,100,23.66667,0.116484,27.44542,31.05094,3.605522
6940,280720001,1757,6282,d27 h07 m14 s00,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 13:42:19,1368625357000000000,0,3932,9.173319,9.35,100,23.66667,0.1164979,24.52505,25.93693,1.411879
7653,280720001,1757,6290,d27 h07 m13 s49,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 13:42:08,1368625346000000000,0,3932,10.19099,10.4,100,21.66667,0.1195508,21.21225,22.87272,1.660469
15789,280720003,1757,6298,d27 h07 m18 s34,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 13:46:53,1368625631000000000,0,3932,8.724181,8.93,100,40.66667,0.09054247,28.41298,30.0677,1.65472
6411,280720001,1757,6306,d27 h07 m13 s24,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 13:41:43,1368625321000000000,0,3932,11.56304,11.8,100,23.33333,0.1170084,26.06076,27.56401,1.503246
6781,280720001,1757,6314,d27 h07 m22 s31,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 13:50:50,1368625868000000000,0,3932,7.990111,8.15,100,22,0.1190158,24.87782,26.16528,1.287464
995,280720001,1757,6322,d27 h07 m13 s02,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 13:41:21,1368625299000000000,0,3932,19.76571,20.05,100,14,0.1312542,22.21353,23.17461,0.9610825
2441,280720001,1757,6330,d27 h07 m12 s49,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 13:41:08,1368625286000000000,0,3932,12.28026,12.52,100,19,0.1236238,25.37834,26.78463,1.406288
8427,280720001,1757,6338,d27 h07 m12 s37,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 13:40:56,1368625274000000000,0,3932,12.922,13.24,100,19.66667,0.122607,26.19242,28.50924,2.316818
3673,280720001,1757,6346,d27 h07 m12 s30,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 13:40:49,1368625267000000000,0,3932,14.16725,14.41,99.66666,13,0.1322735,22.94578,24.37951,1.433727
7324,280720001,1757,6354,d27 h07 m12 s21,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 13:40:40,1368625258000000000,0,3932,10.28861,10.48,100,23.33333,0.1170116,19.98815,21.59726,1.609114
15548,280720003,1757,6362,d27 h07 m12 s12,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 13:40:31,1368625249000000000,0,3932,8.559417,8.73,100,27,0.1114158,26.44104,28.6123,2.171263
2561,280720001,1757,6370,d27 h07 m12 s02,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 13:40:21,1368625239000000000,0,3932,12.9883,13.24,100,22,0.1190475,20.65469,22.31439,1.6597
15441,280720003,1757,6378,d27 h07 m15 s55,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 13:44:14,1368625472000000000,3931,3932,10.82757,11.04,100,28.66667,0.1088618,24.75767,28.14277,3.385099
783,280720001,1757,6386,d27 h07 m11 s26,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 13:39:45,1368625203000000000,0,3932,10.91706,11.16,100,18,0.1251544,28.63328,31.27528,2.641998
8037,280720001,1757,6394,d27 h07 m11 s14,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 13:39:33,1368625191000000000,3931,3932,11.54259,11.78,100,22,0.1190499,14.11737,15.60333,1.485959
15384,280720003,1757,6402,d27 h07 m11 s05,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 13:39:24,1368625182000000000,3931,3932,11.57494,11.81,100,22,0.1190504,17.7614,20.42149,2.660091
3545,280720001,1757,6410,d27 h07 m10 s53,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 13:39:12,1368625170000000000,0,3932,13.69304,13.93,100,20.66667,0.1210861,26.24405,29.29352,3.049469
2523,280720001,1757,6418,d27 h07 m10 s37,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 13:38:56,1368625154000000000,0,3932,17.28557,17.56,100,10.33333,0.1368587,24.39397,28.05749,3.663513
7589,280720001,1757,6426,d27 h07 m10 s28,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 13:38:47,1368625145000000000,0,3932,10.34311,10.57,100,19.66667,0.1226137,21.70348,24.35982,2.65634
347,280720001,1757,6434,d27 h07 m20 s58,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 13:49:17,1368625775000000000,0,3932,12.79076,13.03,100,16.66667,0.1271586,25.55934,27.94564,2.386307
2084,280720001,1757,6442,d27 h07 m10 s11,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 13:38:30,1368625128000000000,0,3932,11.78372,12.01,100,20.66667,0.1210882,26.41677,29.97869,3.561922
624,280720001,1757,6450,d27 h07 m10 s01,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 13:38:20,1368625118000000000,0,3932,20.82471,21.18,100,5.666667,0.1439837,20.33917,22.38019,2.041019
7927,280720001,1757,6458,d27 h07 m09 s52,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 13:38:11,1368625109000000000,3931,3932,16.3371,16.61,100,26.66667,0.1119312,17.25052,18.50036,1.249834
1507,280720001,1757,6466,d27 h07 m21 s59,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 13:50:18,1368625836000000000,0,3932,11.29624,11.76,100,10,0.1373278,22.33024,23.6221,1.291861
7679,280720001,1757,6474,d27 h07 m09 s37,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 13:37:56,1368625094000000000,0,3932,9.11234,9.29,100,28.33333,0.109388,13.1365,13.88267,0.746172
8067,280720001,1757,6482,d27 h07 m09 s21,1,108,71.6666666666667,1366266517000000000,4/23/2023 6:28:19,4/23/2023 7:39:59,5/20/2023 10:22:32,5/20/2023 13:37:40,1368625078000000000,1,3932,11.40564,11.63,100,24.33333,0.1154941,17.32949,18.69279,1.363308
1685,280720001,1757,6490,d27 h07 m09 s01,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 13:37:20,1368625058000000000,0,3932,10.98458,11.2,100,18.33333,0.1246533,23.70245,25.29224,1.589798
15703,280720003,1757,6498,d27 h07 m09 s08,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 13:37:27,1368625065000000000,0,3932,13.15351,13.38,100,27.33333,0.1109157,28.61608,31.37326,2.757177
15063,280720003,1757,6506,d27 h07 m45 s04,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 14:13:23,1368627221000000000,0,3936,13.42472,13.64,100,12.66667,0.1331806,26.09684,29.30246,3.205618
527,280720001,1757,6514,d27 h07 m44 s49,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 14:13:08,1368627206000000000,0,3936,10.98397,11.19,99.66666,8,0.1397897,25.70589,28.10345,2.397554
3301,280720001,1757,6522,d27 h07 m44 s45,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 14:13:04,1368627202000000000,0,3936,10.75246,10.95,100,13.66667,0.1316567,26.99227,29.46428,2.472004
7899,280720001,1757,6530,d27 h07 m44 s33,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 14:12:52,1368627190000000000,0,3936,10.72169,10.92,100,22,0.1189491,23.10236,25.53757,2.435213
1569,280720001,1757,6538,d27 h07 m44 s10,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 14:12:29,1368627167000000000,0,3936,15.71861,16.07,100,13.33333,0.132167,29.35645,32.18106,2.824612
